text,label
방 컨디션이 매우 좋지 않습니다.,0
좋아요,1
좋았는데 이불이 청결하지 않았습니다.,0
만원에 딱 그 정도의 가치입니다. 청결에 조금 더 신경 써 주시길 바랍니다.,0
전주 브라운도트에서 1박을 하면서 전반적으로 만족스러운 숙박을 했습니다. 객실은 깔끔하고 정리가 잘 되어 있었으며 침구류도 청결해서 편하게 쉴 수 있었습니다. 욕실 상태도 양호했고 수압이 세서 샤워하는 데 불편함이 없었습니다. 특히 프런트 직원분이 친절하게 응대해 주셔서 체크인과 체크아웃 과정이 원활했습니다. 위치도 전주 한옥마을과 가까워 관광하기에 편리했고 주변에 편의점과 음식점이 있어 이용하기 편했습니다. 다만 방음이 다소 아쉬워서 복도 소음이 들리긴 했지만 전체적으로 가성비 좋은 숙소였습니다.,1
전주에 일이 있어서 급하게 에비뉴 호텔서 숙박을 했는데 음 욕실 들어가는 문은 미닫이식 문인데 밑부분이 빠져있어서 문을 열때마다 문이 넘어갈까봐 불안했고 화장실은 이상한 냄새가 나고 청소 신경좀 쓰셔야겠네요,0
넓고 깨끗하여 출장 올 때마다 이용합니다,1
시설 깔끔하고 좋아요 위치도 한옥마을 걸어서 구경할 수 있고다만 주차장이 협소하고 방음이 안되서 차소리 매우 시끄러웠어요 세면대 청소가 덜 된 건지 뭐가 묻어 있었음,0
건물 자체가 낡고 오래돼서 그냥 그랬음,0
전주한옥뷰가 보인다고 하여 예약하였습니다 평일이라 그런지 저층예약하였는데도 고층으로 배정해주셨어요 체크인시 카드 번호를 요구하십니다 혹시나 다른요금 청구시 필요했나봐요 테라스가 있어서 한옥뷰를 직접 볼수 있었구요 단풍이 예뻣을때 가면 어땟을까 생각이 드네요 변기와 샤워부스가 나뉘어있던점이 좋았구요 수건도 넉넉했습니다 침대도 매우 푹신하여 꿀잠잤구요 근처에 감자탕집이 저녁식사로 딱입니다 매우맜있었어요 도보분입니다 담날 아침 샌드위치 배달받아 맜있게 먹었습니다 아침에 보는 한옥뷰도 최곱니다 욕조가 있는룸도 있는것 같은데 담엔 그곳을 이용해보고 싶네요 가장 싼 저층배정방을 예약해도 평일에 가면 고층으로 배정해준다,1
가성비가 좋고 깔끔합니다.,1
침대에서 머리카락이 나왔어요.,0
객실상태는 괜찮은데 상당히 불친절해요,0
사진대로인데 세세하게 노후된 흔적이 많네요 샤워기도 고장이라 그렇고 냉장고 선반도 무너지기 전 가격이 저렴해서 가성비는 괜찮다생각합니다 큰 기대없이 이용하심 좋을듯요 근처에 먹을 곳 많고 주차장 넓어요,1
방이 추웠습니다. 영하로 내려가는 겨울이니 난방에 신경 써주세요. 그 외에는 전체적으로 나쁘지 않았습니다. 넷플릭스가 안 되는 점도 아쉽습니다.,0
숙박이 아닌 대실이었고 인이라고 더 서비스받거나 추가된것도 없으며 예약화면에도 전혀 공지되어있지 않음에도 불구하고 예약하실때 낸 금액은 인기준이라며 만원을 더 내라고 하더군요 날도 춥고 따지기 싫어서 그냥 내고 들어갔습니다 그리고 공지되어있기는 분명 시간대실인데 시간 반 후에 나오라고 하더군요 이건 무슨경우인지 굉장히 불쾌했습니다 안마의자와 스타일러때문에 예약하고 온거여서 시설은 만족했습니다만 이건 아니라고 봅니다,0
제가 진짜 하도 어이가 없어서 리뷰 작성 합니다 퇴실시간도 안됬는데 잠깐 나갔다온사이 청소 해버리더군요 물건 몇개 없어져서 카운터에 말했더니 몇개 간신히 찾긴 찾았습니다 그 후에 뒤늦게 없어진 물건이 또 기억나서 전화를 했더니 없다고 하시더군요 그럴수 있습니다 이해는 하는데 사과 한마디 없으시고 뒤늦게 전화한 내탓인것 마냥 말씀하시고 심지어는 통화하다가 수화기를 아예 바닥에 내려놓으시더군요 잃어버린 물건이 가격이 비싼 것도 아니고 그냥 넘어가려 했는데 사과를 바란것도 아니고 전화기를 내려놓는건 좀 아니지 않나 너무하시네요 크게 실망했습니다 추천하지 않습니다,0
어메니티가 누가 쓰던 것이 그대로 있어서 기분 나빴지만 개인 물품을 챙겨왔고 하룻밤이라 그냥 넘어갔습니다.,0
역시 마리호텔은 깨끗합니다.,1
출장 중에 이용했습니다. 사장님이 매우 친절하시고 방 컨디션 좋습니다. 제가 묵었던 곳은 계속 욕조가 있는 방이었고 욕조 화장실 바닥 세면대가 매우 깨끗합니다. 샤워기도 두 가지 모두 깨끗합니다. 천장형 손 샤워기 방 머리맡에 콘센트가 있어서 편리합니다. 휴대폰 충전기는 가져오시면 좋고 카운터에서 따로 대여할 수 있습니다. 주차장도 넓고 좋습니다. 지붕이 거의 다 덮여 있고요. 주변에 먹거리도 꽤 있습니다. 근처에 편의점도 있어서 편리합니다. 잘 쉬고 갑니다. 또 오겠습니다.,1
화장실 더러웠습니다. 오래된 듯합니다.,0
환기가 안돼서 객실에서 냄새가 쉼합니다,0
좋앗어요,1
숙소가 깔끔하고 직원분이 친절하며 한옥마을과 객리단길이 가까워 편리합니다.,1
시설은 괜찮음 바닥 청소가 영,0
편히 잘 쉬다 갑니다,1
오픈한 지 얼마 되지 않아 적립은 못 받았습니다. 다른 모텔과 달리 스킨 로션이 일회용이라 좋았지만 폼 클렌징이 없으니 챙겨주시면 좋겠습니다. 시설이 좋고 컴퓨터와 TV 연결이 잘 되며 내부가 깔끔합니다. 강력 추천합니다.,1
위치가 매우 좋았습니다. 한옥마을에서 가장 가까운 호텔이라는 점이 가장 큰 장점이었습니다. 수건에서 머리카락이 하나 발견된 점과 체크인 대기 시간 그리고 엘리베이터가 개인 전용이 아니라는 점 외에는 괜찮았습니다. 조식도 괜찮았고 직원들도 친절하여 좋았습니다.,1
인테리어는 너무 예뻤는데 방 안에 거미줄이 있었습니다.,0
기본 어메니티가 알차게 구성되어 있었어요.,1
괜차나여,1
시설은 좋은데 담배 냄새 나는 방을 주셔서 교체 요청했어요 방도 많은데 굳이 냄새 나는 방을 주신 이유가 뭔지 궁금하네요 페브리즈를 뿌리셨다는건 담배 냄새가 난다는걸 아셨다는건데도 굳이 주신게 더 이해가 안갑니다,0
생각했던 것보다 별로여서 실망,0
화장실이 문 없이 개방형이라 조금 불편하긴 했어요 청결이나 인테리어는 그냥그냥 무난합니다 편하게 이용하고 나왔어요,0
프론트 직원이 무례하게 응대했어요.,0
화장실이 너무 더러웠어요.,0
객실 위생 상태가 매우 최악이었습니다. 위생에 신경 써주셨으면 합니다. 결국 퇴실했습니다.,0
갑자기 가게 됐던 곳 인데 깔끔하고 좋었어요,1
맨바닥에 메트리스만 갈린방이였는데 조금 불편했어요,0
주차장이 매우 넓습니다.,1
밖에서 갑자기 문이 열렸고 현관에 불도 들어오고 왜그랬을까 계속 생각드네요,0
이전에 깔끔하게 이용했던 기억이 있어 예약했는데 이번에는 객실 청결이 아쉬웠습니다. 바닥 구석에 머리카락과 털이 있었고 침대 시트에는 김치 국물 얼룩이 있었습니다. 프런트 전화 연결도 잘 안 되었고 배수가 잘 안 되는 점과 샤워기 수압이 약한 점도 아쉬웠습니다. 하지만 그 외에는 깔끔하고 불편함이 없어 잘 머물다 갔습니다. 바닥 청소에 좀 더 신경 써주세요.,0
상당히 예쁘고 아기자기해서 힐링 되는 숙소 눈 떠서 나른한 상태로 먹는 조식도 상당히나 맛있었고 객실도 청결하고 이불 향기도 상당히나 좋았습니다 사장님이 손님으로 최대한 배려해주시는 모습이 상당히 감사했습니다 나중엔 결혼해서 올게요 사장님,1
도어락이 고장 나 있었어요.,0
여행 피로가 풀리는 힐링 숙소였어요.,1
이곳은 이용하지 마세요. 가운에 피와 머리카락이 묻어 있었고 기본 구비 용품이 전혀 없어 모두 구매해야 합니다. 배달도 1층으로 직접 가져와야 하고 추가 수건도 구매해야 합니다. 방음도 안 되어 옆방 TV 소리가 다 들리는 최악의 숙소입니다. 다시는 오지 않을 것입니다.,0
전통 한옥 느낌이 잘 살아있었어요.,1
담배 냄새가 너무 많이 납니다.,0
원래 좋은 글만 남기는데 이번에는 꼭 남겨야겠습니다. 템퍼 매트리스 확인 후 랜덤 박스 예약했는데 청결도가 좋지 않았습니다. 트윈룸 배정은 사장님께 감사했으나 다음 날 박스 예약 방문 시 미니멀 디럭스룸은 담배 냄새가 심하고 벽지에 얼룩이 있었으며 베개에 머리카락이 있어 민박 수준이었습니다. 최악이었지만 어제 트윈룸을 이용했고 템퍼 매트리스만 필요해서 그냥 이용하려 했습니다. 그러나 허리가 아픈 스프링 매트리스였고 사장님은 미니멀룸은 템퍼가 아니며 여기어때의 잘못된 표기라고 했습니다. 다른 곳을 이용하라며 예약을 취소시켰고 이동이 귀찮아 금액을 추가하고 이용하려 했더니 손님이 없는 숙소가 아니며 스프링 매트 객실만 남았으니 다른 곳을 이용하라고 했습니다. 어플에는 디럭스 이상 방 예약이 가능하다고 확인되었는데 사장님은 주인이 손님 받기 싫으니 다른 곳으로 가라고 했습니다. 사장 기분 따라 이용 여부가 결정되는 곳이니 절대 이용하지 마세요. 객실이 더럽고 냄새나면 친절하기라도 해야 하는데 모텔 주인의 유세가 대단합니다.,0
오늘 4월 1일인데 잠을 못 자서 대실 시간이 긴 곳을 찾아갔습니다. 처음 받은 106호가 에어컨이 안 되어 105호로 옮겼는데 자고 2시 30분쯤 퇴실하다 보니 105호에 경찰들이 몰카로 왔다고 하네요. 남자 혼자 와서 볼 것도 없는데 안 올리겠죠. 처음에 받은 방에서 5분도 안 되어 옮겼는데.,0
예약하고 가니까 이름얘기하고 바로 들어가니 간편하고 좋으네요 커플도 굉장히 빨라서 좋았어요,1
사진과 너무다른 노후시설 에어컨도 안시원해서 땀흘리고쟘 근데 사진이랑 너무다른거 아닌가요,0
제가 지방 출장을 많이 다니고 모텔을 많이 이용합니다 하루숙박 했는데 세상에 이런 모텔이 다 있나요 엘리베이터가 없고 가장 높은 꼭대기층에 배정받아서 개층을 올라다녔고 그렇다고 방이 좋은것도 아니고 가보시면 아실거예요 다시는 안갑니다,0
아주 좋습니다. 자주 가는 곳입니다.,1
천장 벽지가 떨어져 있었습니다.,0
호텔마루 조아요 깨긋하고 넓고 입욕제도 주고조아요 또올게요 감사합니다 번창하세요 호텔마루 조아요 깨긋하고 넓고 입욕제도 주고조아요 또올게요 감사합니다 번창하세요,1
전주여행갓다가 잘 쉬다왔어요 고데기가고장낫더라구요 교체하셔야될것같아요,0
로비에 팝콘 및 다양한 먹거리 있어서 좋아요 단 침대에서 냄새가 나서 방 바꿔달라고 하고싶었습니다,0
물이 잘 안 나와서 씻기 불편했어요.,0
분리형 욕실이라 쾌적했어요.,1
전주숙소중에 최고에요,1
주차장 자리도 널널하고 방 내부도 깨끗해요 프론트에 계신 직원분도 친절하셔서 더 좋았네요 뜨거운 물도 잘 나오고 침대도 푹신해요 아늑하게 잘 자고 갑니다 전주 최고 가성비 숙소인듯,1
사장님과 직원분들 모두 매우 친절하시고 올 때마다 룸 컨디션이 일정하고 매우 청결합니다. 방도 다른 곳에 비해 넓은 편이고 이상한 특유의 모텔 냄새도 나지 않습니다. 기본 가운도 거칠지 않고 부드러워서 좋습니다. 친구나 가족과 와도 좋을 만큼 깨끗합니다.,1
오늘 기분이 정말 불쾌했습니다. 기분 좋게 갔는데 시간을 보니 10분 정도 일찍 갔는데 15분 일찍 왔다고 하시면서 이야기하는 것이 정말 기분 나빴습니다. 알아서 나갈 것이고 10분이든 5분이든 그런 것이 다 서비스 아닌가요? 정말 기분 나빴습니다.,0
매우 깔끔하고 친절하여 자주 이용하고 있습니다.,1
전주에서는 여기만 이용하는 투숙하는 사람인데 처음으로 실망했어요 장애 있으신 분들 편하게 묵으시라고 편의성 있게 인테리어해놓은 것 같은 숙소를 주셨는데 화장실 들어가는 입구에 문이 없어서 욕조에 물 가득 받아놓고 들어갈때 현관쪽으로 물이 넘치던데요 그리고 냉장고 문열려고 잡아당겼더니 누가 부서놓은걸 대충 맞춰서 얹어만 놓으셨는지 손잡이가 떨어지고 준비되어있던 수건 전부 다 냄새도 났어요 씻고 드라이기 사용하려고 하니 드라이기도 접히고 펴지는 부분이 고정이 안돼서 자꾸 접히는거 손으로 받치고 사용해야했네요 호였는데 왜 이런방을 주신건지,0
오후 1시에 도착했는데 3시 입실이라며 입실하지 못해 짐을 차에 싣고 약속에 나갔습니다. 입실하지 않고 외부에 있는데 3시쯤 언제 오시냐며 4시까지는 오라고 전화가 왔습니다. 입실도 마음대로 못 하고 객실 화장실도 청결하지 않아 이용하는 내내 찝찝했습니다.,0
