,text,label
101,퇴실 시간 전 자고 있는데 직원이 문 열고 들어옴 바로 닫았다고 했지만 노크도 없고 초인종도 눌러보지 않고 곧장 들어올 수 있을까 정각에 퇴실 하라고 전화왔었는데 방에 있었다는 걸 알았다는 건데 들어온건 뭐지 내려가면서 층 로비에 말하니까 웃으면서 직원이 실수 했다는게 끝 앞으로 조심해주세요 하니까 그제서야 네 죄송해요 함 가장 기본적이고 중요한걸 다신 안갈듯 오픈한지 얼마 안됐다해서 갔는데 음 잘모르겠던데,0
102,직원분은 진짜로친절하시네요,1
103,호텔인줄알았는데 모텔이에요 롬 두개 예약해서 시쯤 체크인하러 갔더니 일찍와서 당황한듯한 표정과 말투 환기가 아직 제대로 안되었다길래 짐만 넣어놓고 시쯤 다시 입실했는데 담배냄새가 룸에 빼어 있어 머리아파 제대로 잠을 못잤어요 화장실 침구 방전체에 담배냄새 최악이네요,0
104,음방에 슬리퍼도 없고 벽에 방이 약간 추덥라구요,0
105,화장실에서 담배 쩐내나고 청소 상태가 안 좋았습니다,0
106,딱히 저냥가성비적으로 나쁘진 않았고 아이스크림 있는곳 첨 봣어여 기억에 남을듯,0
107,청결상태는 좋지 않지만 가격이 착합니다 참고로 로션은유통기간이 많이 지나있으니 확인하시고 사용하세요,0
108,숙소에 대 주차도 가능하다고 써있는데 가자마자 하는 얘기가 원래 대 주차 원칙이라고 합니다 그럼 소개글을 바꿔야죠 대주차 원칙이지만 대 주차는 프론트에 문의 이런식으로 분명 여자친구가 먼저 주차할때 시이후 남자친구도 주차가능한지 미리 문의를 했고 시쯤 오면 자리가 있을텐데 그 이후면 자리가 없을수도 있다 라는 답변을 들었습니다 근데 막상 시쯤 제가 주차하니 그런문의를 받은적이 없고 우리는 대주차 원칙이지만 선심쓰듯이 주차하라는 식으로 얘기해서 숙소 가자마자 기분만 팍상했네요 여자친구를 거짓말 한 사람으로 만들고 다시는 안 갈것같습니다,0
109,원래 후기같은거 작성을 잘 안하는데 자는데 추워서 제대로 잘수가 없었어요 그리고 아침일찍부터 공사장 소리때문에 더 피곤했던거 같아요 잠을 잘 못자서 천천히 누워있다 나가려고했는데 어플에는 체크아웃도 시까지라고 적혀있는데 원래 여긴 시까지라고 하셔서 결국 추가로 시간 결제하고 나왔습니다 시설은 그래도 깔끔했는데 아쉬운점들이 있었네요 겨울을 피해서 근처 공사끝날때 이용하시면 나름 가성비는 괜찮은거같아요,0
110,저렴해서 예약했더니 방도 춥고 청소도 엉망이고 티비도 않나오고 모두 않좋내요 다시는 이용 않합니다,0
111,한옥마을에서 거리도 가깝고 숙소도 청결하고 아침에 주시는 조식도 좋았는데 스파에 불빛이 안 켜져요 이 스파 숙소를 예약하시는 분들 대부분은 시진도 예쁘게 찍고 스파 즐기려고 하시는 분들일텐데 불빛이 안 들어와서 프론트에 문의했더니 프론트분은 알바생인지 아무것도 모르고 주인한테 연락해봤더니 고장난 상태라고 그러시네요 고장난 상태인걸 인지를 하고 계셨으면 고치시던지 미리 알려주시던지 하셨셔야죠 여행 와서 기분 망치기 싫어서 그냥 넘어갔는데 작은 돈도 아니고 이런건 잘 관리하셨으면 합니다,0
112,전주왓다가 우연히 들럿는데 그냥저냥 하루 잘묵엇습니다 근처에 편의점도 잇고 즐거운 시간 보내다 갑니다 화장실 욕조가 꺼져잇는데 신기햇어요 수압세구 잘묵엇다갑니다 전주방문잘하고갑니다,1
113,이곳은 오픈시 부터 방문 할때마다 거의 대부분 로비에 뭔가 이슈가 있네요 이번 방문에서 사용한 방은 안마의자 설치되어 있는 방이었는데 들어갈때 부터 예전과는달리 담배냄새가 심하게 났습니다 환기를 해도 사라지지 않단데 룸 컨디션이 너무 별로였네요 침대 시트에 노란 얼룩이 있는 것도 스타일러 내부에서 퀘퀘란 냄새가 나서 내부 살균 후에 사용한 점도 불만족 스러웠습니다 숙박업이라는게 항상 초심을 잃지 않고 룸컨디션을 유지하는게 가장 중요한데 벌써 변해가는 모습이 아쉽네요 다음 방문때 한번 더 보고 다른 숙소를 찾던지 해야겠습니다,0
114,페이백으로 했어용,0
115,구석구석 신경써서 청소해야겠어요 침대커버도 즉시 교체해주시고요,0
116,방이 많이 추웠어요 정기장판 하나에 의지하면서 잣슺니다 워낙 추운 걸 좋아하는 저로써도 너무 추웠어요 그래도 방은 깨끗햇는데 욕실은 조금 낡은 감이 있었습니당,0
117,위치 좋고 사장님은 친절 하지만 상당히 추워길에서 전기장판 켜고 자는 줄 사장님 이런 후기 서운해 마시고 보일러 공사 하심이,0
118,침구에 무슨 자국이랑 먼지가 많았어용 청결이 좀,0
119,그냥그냥그냥그냥그너읃,0
120,비수기 가격이 싸서 오긴했지만 두번은 못잘듯,0
121,화가나서 처음으로 리뷰 남깁니다 처음 들어간 방에서 담배 냄새 너무 났음 룸클린이 부족했나보다 해서 별 불만 없었음 근데 주인댁께선 방 바꿔달라고 한 게 큰 불만이셨나봄 새로 배정 받은 객실은 사진과 같아서 큰 불만 없음 같은 가격선에서는 중하급 침구류에 뭐가 뭍어있음 사진 참조 변기가 막혀있어서 뚜러뻥 빌리러 갔는데 손님인 제가 컴플레인한것도 아닌데 되려 혼났네요 제가 방을 바꿔달랬나요 변기를 뚫어달랬나요 그저 뚜러뻥 빌려달라고 한건데 룸클린 안된게 제 잘못도 아니고 컴이랑 스타일러는 잘 썼습니다,0
122,개미나와요 그리고 엘리베이테 한개라서 불편하고 주차장 작음,0
123,담배냄새가 너무 심해서 비흡연자에게는 비추 입니다,0
124,가성비로 지내기 상당히 좋앗습니다,1
125,생각 보다 아쉽긴한데 나쁘지 않았습니다,0
126,중앙난방이라 추위타는 저희는 좀 추웠어요 욕실은 넓었는데 변기가 앉으니 삐걱거려서 혹 깨지는거아닐까 싶었고 변기주변에 노란오줌자국이 군데군데 있어 저희가 물청소를 한후 썼어요 침구도 누런속이불이 그냥 드러나 있었고 만원짜리 호텔이 만원짜리 모텔보다 못하다싶었네요 방음은 전혀안되구요 냉장고에도 물두병이 전부 다만 직원분은 친절하셨고 한옥마을 안에있으니 차놓고 밤풍경보러 걸어다니기는 좋았어요 그치만 두번다시찾지는 않을듯 싶네요,0
127,음 수건은 집에서도 이렇게 오래 쓰지는 못할 정도로 오래되서 얇아지고 헤지고 바로 옆에 공영주차장이라 차량 소음심하고 사람들 통화하는 소리 대화소리 다 들리고 가격적인 메리트가 있는것도 아니고 단지 객리단길과 접근성 좋은거 말고는 장점이 아무리 찾아봐도 안보이네요 재방문의사 제로,0
128,응대는 친절했지만 사진과는 달리 객실시설이 좋진않았다 다른사람에게 추천해주고 싶진 않다 그러나 온수가 콸콸 잘나온점은 참 좋았다,0
129,정말 개짜증 수도물 막히고 담배냄새에 이불은 더럽고 난방은 안됨,0
130,방이 좀 드러워용 화장실에 두루마기 휴지도 없고 비누는 쓰던거에 상태도 안좋고 방이고 복도고 담배냄새가 이런상태 방을 돈받고 파는건 선넘네용,0
131,인터폰 작동 안되어서 불편사항 통화자체가 샤워기 물 수압이 졸졸졸이예요 린스까지쓰면 샤워시간만 분더 추가될듯 에어컨 냉매가 없나봐요 드라이기 불 날꺼같아요 파지지직 생수 추가시 원 수건도 부족한데,0
132,청결부분이 좀 지저분하구요 음료물은 재사용한거같이 들어있구요 무엇보다 방이조금 추워요,0
133,그냥 몇천원 더 주고 다른데 가겠습니다 그냥 딱 그 가격만큼 합니다 인사했는데 말 한마디도 안하고 방 카드 던지는 프론트 빨간색 옷입은 여자 직원부터 계속 망치로 두들기고 박는 소리가 삼십분 이상 나서 시끄러워서 프론트 연락햇더니 전화 계속 안받아 결국 모텔 전화번호 찾아내서 폰으로 전화하니 거울이 떨어져서 한다며 다 끝났다는 말만 하고 죄송한다는 말 한마디도 안하는 이런 곳 두번다시 안올래요 근데 다른 분들은 평이 참 좋네요,0
134,처음 방문하는데 재방문 의사는 없습니다 객실 안내받고 갔는데 변기는 막혀 있고 방은 엄청 추웠습니다 친절한지도 모르겠고 딱히 다시 방문하고 싶지는 않네요 그래도 시간은 길어서 좋았어요,0
135,매트리스는 더러웠고 이불은 오줌을 누가 지렸는지 누렇네요 침대쪽 벽은 진짜로로 벽돌 마감 되었네요,0
136,재방문 의사 없습니다,0
137,객실 사진보다 더 괜찮아서 나름 만족했어요 컴퓨터도 하나인즐 알았는데 두개더라구요 하나는 스피커가 아예 고장나서 소리가 안나왔지만 덕분이 여자친구랑 게임 잘 하다 가요 카운터 직원들은 전체적으로 불친절 하더라구요,0
138,객실마다 담배냄새가 심한곳이 있고 아닌곳이 있는것 같아요 그거 말곤 딱히 싼맛에 가는감성,0
139,사진에는 노화되어 보이지는 않는데 일단 층 로비 너무 좁고요 건물이 많이 노화된건지 시설자체가 전혀 좋아보이진 않았고 방문 열자마자 이상한 담배찌든 냄새가 역대급으로 심하게 나서 충격받았고 당혹스러웠어요 침대는 엉덩이만 걸터앉아도 삐그덕 거리면서 소리가 심하게 났어요 웬만해선 가격 생각해서 그럴 수 있다 생각하는데 방문 열자마자 이상한 담배찌든 냄새가 역대급으로 심하게 나서 충격받았고 당혹스러웠어요 침대는 엉덩이만 걸터앉아도 삐그덕 거리면서 소리가 심하게 났어요,0
140,일단 청결상태는 안좋았습니다 까는 이불과 덮는 이불 베개 등 여러 사람이 사용한 후 관리가 잘 되지 않았는지 누렇게 생겨서 매우 찝찝했습니다한옥이라 소음은 크다고 주의는 해주셨지만 옆 방의 코고는 소리가 너무 생생하게 전해져 새벽에 결국 찜질방으로 옮겼네요 잠만 자고 가면 괜찮겠거니 했는데 위생상태나 소음문제 너무 실망스럽습니다,0
141,진짜 불친절하고 안에 사진이랑 다르고 싼 이윤 있어요 이 글을 보시는분들 예약하지 마세요,0
142,주차 너무 불편하고 화장실에서 샤워하는데 방으로 물 뿌려짐 깜짝놀람 침대 다젖음 충전기도없고,0
143,방도작고안마의자욕조있어서 선택햇는데 막상들어와보니욕조도없고청결도별루고 드라이기는 곧 고장날듯 소리가 장난아니구 샴퓨린스도샘플만있구방은엉청춥고 스프레이젤도없고앙정말별루에요 엉청후회됩니다 글구방이 상당히상당히 추워요,0
144,월전주영화제 숙박시에입장가능 스위트룸만원 일찍드롸 자고싶으면 만원 내라고 하시니 이 어쩌란 마리요,0
145,내부는크고좋은데 객실상태가 너무지저분하구요 다시는 안갈꺼 같아요,0
146,객실의 관리가 잘 되는 곳입니다 사진과 객실이 비슷합니다 세스코 시스템으로 쾌적합니다 아쉬운 점은 관리인 부부가 서비스 마인드가 부족합니다 차보고 사람을 판단하는,0
147,침대가 진짜 편함 쥬차장 불편항것만 빼먘,0
148,이불덮다가 이불커버 올라가서 정리하려는데 무슨빨지도 않는지 누구것인지도 모를 털들이 속에 가득하더군요 진짜 토나올뻔했습니다 그리고 눈이있으시다면 커튼은 진짜로 상당히한것아닌가요보셨으면 정리하시는것이 상식일텐데 저대로 그냥 어우 어이가없어서 다신안갈것같아요 그리고 화장실에서 하수구냄새나요,0
149,사장님 진짜로 친절하시고 시장 한옥마을 다 가까워서 좋습니다 다만 상당히 더러워요 방 휴지케이스 등 먼지가 뿌옇고 화장실은 곰팡이도 곰팡이지만 분명 닦으면 지워지는 물때까지 넘 심했어요 관리 좀 하셔야할듯요 친절하신만큼 룸 컨디션도 최상이라면 더 좋을듯 싶습니다,0
150,전주로 여행을 하게 되어 하룻밤 묵을 숙소 예약했는데 위생 상태며 냄새 침구 상태가 매우 좋지 않아 바로 나왔네요 직원분도 얼굴 다 가리시고 말 한마디도 하지 않으신채 키만 전달해주시는게 좀 찝찝했습니다 환불 처리는 안된다하여 환불 처리도 안 받고 다른 숙소 다시 예약했네요,0
151,저렴한 가격때문에 예약했구요 직원분 친절도는 떨어짐 입실했는데 방 컨디션 그닥 에어컨 청소 좀 해주세요 제발 숨쉬면 병걸릴꺼 같아요 곰팡이 최악 휴 침대 매트리스도 불편 변기 고장난줄 알고 난감 똥 마니 싸는분들은 수압 약하니 주의 샤워기나 해바라기 노후됨 음 시설이 아쉽네요,0
