name,rating,write_date,source,sentence,label
전주 큐,5,2024-07,y,가격 대비 좋았습니다 방도 따틋하고 시설도 깔끔하고 딱히 츰 잡을게 없습니다 조용하기도 하고 교통도 불편하지 않았습니다 만족합니다,1
전주 윈져,3,2022-07,y,객실에 담배 냄새가 너무 심합니다,0
전주 에이치에비뉴 덕진점,5,2025-07,y,이번 숙박은 정말 만족스러웠습니다 무엇보다 사장님이 정말 친절하셔서 머무는 내내 기분 좋게 지낼 수 있었습니다 체크인 시부터 친절하게 안내해 주시고 숙소 이용 중에도 필요한 부분을 세심하게 챙겨주셔서 감사했습니다 숙소 앞 풍경도 정말 아름다워 창밖을 바라보는 것만으로도 힐링이 되었고 자연과 어우러진 조용한 분위기가 인상 깊었습니다 숙소 내부는 깔끔하게 정돈되어 있었고 위생 상태도 매우 훌륭했습니다 특히 화장실이 넓고 청결하게 잘 관리되어 있어서 사용하기에 전혀 불편함이 없었습니다 샤워 시설도 물 온도와 수압이 적당해서 편하게 사용할 수 있었고 전체적으로 쾌적한 환경이었습니다 다음에도 꼭 다시 방문하고 싶은 숙소이며 친절한 응대와 뛰어난 전망 청결한 시설을 중요하게 생각하시는 분들께 강력히 추천드립니다,1
베스트웨스턴 플러스 전주 호텔,2,2024-07,y,둘어가자마자 냄새가 좀 났습니다,0
전주 제이즈호텔,2,2023-07,y,주차장이 생각보다 작아 보이지만 늦게 가지 않는 이상 주차 못할 일은 없을 겁니다 객실은 평균적으로 아담한 편이고요 간접조명이라서 밝지는 않아요 가 커서 맘에 들고 본인 계정만 있으면 웬만한 우는 다 볼 수 있어요 아쉬운 점은 가끔씩 화장실 청소가 덜 될 때가 있었고 프런트에서 반갑게 맞아주진 않아요 그래도 근방에선 가성비로 여기만 한 곳이 없어서 가게 됩니다,0
전주 더케이,5,2020-07,y,재방문인데 친절하시고 좋아요 잘 쉬었다 가요,1
전주 히든호텔,3,2021-07,y,너무 추워요 청소상태가 털,0
전주 윈져,1,2020-07,y,위생상태 최악이었습니다,0
전주 제이즈호텔,5,2020-07,y,편안히 잘 쉬다 왔어요 가성비 대비 정말 좋아요,1
베스트웨스턴 플러스 전주 호텔,3,2025-06,y,시설이 깨끗하지는 않습니다 카펫 먼지 관리에 조금 더 신경을 썼으면 합니다,0
전주 큐,5,2019-07,y,좋아요 좋아요 사장님 친절해요,1
전주 호텔 늘,3,2021-07,y,시설 청결 위치 서비스 다 좋은데 방음이 진짜 도 안돼요 옆방 무슨 말 하는지 코 고는 소리 다 들리고 하 옆방이 시끄러운 것도 있었지만 방음 또한 너무 안되네요 방음 말고는 다 좋긴 해요,0
전주 이둔호텔,3,2022-07,y,야외주차장이 넓어서 초보 운전자도 주차하기 편해요 가장 기본방은 욕조가 없어요 기본방 사진에 샤워 부스 사진이 없어서 몰랐어요 다음에는 더 추가해서 욕조 있는 방 이용하고 싶네요 변기 쪽에 문이 없어요 참고 냉장고 안은 깨끗하지는 않아요 직원분은 약간 무뚝뚝하셔요 물이 부족해서 밤에 나가서 사 왔어요 로비에 수건 혹시 더 주실 수 있냐고 말씀드렸는데 청소하는 직원들한테 가서 받으라고 하셔서 아침에 청소하시는 직원분들 찾아 다녔습니다,0
전주 윈져,2,2018-07,y,춥네요 장판도 없기 보일러도 없기,0
전주 와이케이,0,2020-07,y,방음이 전혀 안돼서 새벽 시쯤부터 단체로 떠드는 소리 때문에 한숨도 못 잤습니다 방음 최악입니다 참고하시길,0
전주 호텔모아,5,2025-06,y,사장님이 친절하시네요,1
전주 브라운도트 덕진점,5,2024-07,y,내부 사진은 찍어놓은 게 없어서 이용할 때 시켜 먹었던 음식 사진 올려요 여기 자주 이용하는데 항상 깔끔해서 너무 좋은 것 같아요 화장실이 진짜 깨끗하고 좋아요 한 번씩 방음 안 될 때가 있긴 한데 그거 말고는 다 만족합니다 그리고 숙박 가격도 다른 곳보다 저렴한 것 같아요 프런트 쪽에 음료수 냉장고도 따로 있는 것도 너무 좋아요 항상 만족해서 앞으로도 자주 이용할 예정입니다,1
전주 와이케이,3,2019-07,y,나쁘지 않게 이용햌습니다,0
전주 관광호텔,5,2022-07,y,좋았습니다 고데기가 배치되어 있지 않은 점이 아쉬웠디만요 치대도 깨끗하고 하루 묵고 가기 좋은 시설 좋은 숙박업소라고 생각합니다 추천하고 싶어요,1
전주 마리 터미널점,2,2025-05,y,장점 주변 조용 친절 티브이 인치 커서 티브이 보기 좋음 단점 방 안에 들어가자마자 방향제를 얼마나 들이부었는지 냄새 너무 심했음 진짜 화장실 문도 잘 안 닫혀서 짜증 남 오후 시도 안되었는데 스낵바 닫음 저녁 남자 직원 분만 친절함 샤워기 물이 오락가락함 엄청 차가워졌다가 엄청 뜨거워졌다가 난리 나서 꼬락서니 났음 무엇보다 제일 짜증 나고 여러 숙소 다녀봤지만 이런 꼴은 처음인데 켜서 영화던 뭐든 키면 티브이 자체가 재부팅됨 새벽이라 문의전화도 못 하고 꼬락서니 나서 될 때까지 계속해봤는데 되길래 다행이다 했건만 한참 보다가 또 꺼짐,0
전주 호텔루고,5,2025-07,y,깨끗하고 조명도 적당히 밝으면서 구조가 잘 짜여있어서 쾌적하게 잘 이용했어요 한쪽 벽면이 전부 전신 거울이라서 침대에 앉아서 머리 말리기에도 너무 좋았고 화장할 때도 편했어요 사장님이신지는 모르겠지만 마스크 쓰신 남성분 친절하게 잘 응대해 주셨고 필요한 거 있으면 직접 방까지 가져다주셔서 정말 감사했습니다 층에 커피 머신과 각종 음료 얼음까지 무료로 이용할 수 있어서 진짜 최고였어요 방에 스타일러가 있어서 땀 흘린 옷도 살균 소독하고 건조했더니 다시 뽀송뽀송해져서 또 입을 수 있었고 층이어서 그랬는지는 모르겠지만 방음도 잘 돼서 주변 소음 전혀 안 들려서 꿀잠 잤어요 방에 테이블이랑 의자도 구비되어 있어서 배달음식 시켜서 편하게 먹었습니다 에어컨이랑 냉장고 엄청 빵빵해서 더운 여름에도 시원하게 숙소 이용할 수 있었어요 다음에도 전주 오게 된다면 꼭 여기 다시 이용할 거예요,1
전주 투썸호텔,5,2023-07,y,좋아요 좋아욪좋아요 침대가 너무 편하고 항상 친절하시고 갈 때마다 느끼지만 너무 좋습니다 항상 가고 싶은 곳입니다 추천합니다 침대를 비롯한 모든 것이 편하고 좋습니다,1
전주 라베 호텔,5,2025-05,y,방 상태 깔끔하고 친절해요,1
전주 호텔 늘,5,2025-05,y,잘 쉬다 갑니다 깔끔해요,1
전주 마리 덕진공원점,5,2019-07,y,두 번째 방문인데 모던한 분위기가 좋아요,1
전주 호텔아지트 서신롯데점,5,2024-07,y,시설도 좋고 위치도 좋아요 주변에 편의시설도 많고 주차장도 넓네요 지은지 얼마 안 된 것 같아서 아주 쾌적하네요 또 이용할 일 있으면 자주 올 것 같아요 가격 대비 만족스러워요,1
전주 이야기펜션,5,2023-07,y,깨끗하고 친절하고 정말 최고의 숙소에요 하루만 있다가 가려다 다음 날 하루 더 연장할 만큼 너무 좋았어요 방 안 가득 정성이 느껴집니다 여기서 살고 싶어요 다음에 또 오겠습니다,1
전주 윈져,5,2019-07,y,자주 이용해요 좋습니다,1
전주 전주한옥마을점,3,2024-07,y,저렴한 가격에 나쁘진 않았지만 자고 일어나니 몸이 간지럽고 두드러기가 생겼어요,0
전주 아늑호텔,5,2024-07,y,아이와 전주여행 와서 잡은 숙소입니다 후회 없는 선택이에요 아이도 너무 좋아하고요 특히 테마가 있어서 더 좋네요 직원분들도 너무나 친절하시고 응대도 잘해주셔서 좋아요 인생 네 컷도 찍을 수 있어요 청소 깨끗이 하셔서 청결하고요 음식도 맛있어요 술 마시기 좋아요 감자튀김은 아이도 너무나 좋아해서 자주 시켰어요 다시 여행 와도 또 오고 싶은 곳입니다 아이랑 와서 즐기기에 너무나 좋은 곳 최고입니다 강력 추천합니다 후회 없는 전주여행이 되실 거예요 아이와 함께 와보세요,1
전주 큐,0,2024-07,y,출장 때문에 이용함 그냥 잠만 자는 정도,0
전주 큐,0,2022-07,y,정말 더러웠어요 한숨도 못 자고 이블 덮지도 않았어요 최악입니다 물건들 낡고 오래됐으며 방 청소라도 해야 하는데 먼지 구덩이였습니다 암 걸리는 줄 알았습니다 저 후기 작성 이게 처음인데 꼭 알려야겠기에 작성합니다 두 번 다시는 안 가고 싶습니다 전문 입주청소 업체 불러서 청소 좀 하세요 돈을 떠나 공짜로 재워준다 해도 안 가고 싶습니다 시급해 보입니다,0
전주 히든호텔,5,2018-07,y,대신 예약해 줬는데 만족한답니다,1
전주 이츠호텔,5,2025-05,y,급하게 예약했는데 오픈 특가로 비교적 저렴하게 예약해서 반신반의했는데 너무 깔끔하고 룸 청결이 정말 좋았고 어메니티도 친환경으로 신경 쓴 느낌이 많이 났어요 직원분들도 굉장히 친절해요 재방문 의사입니다,1
전주 전주한옥마을점,3,2023-07,y,숙박업소 리뷰 안남기는 타입 인데 너무 심각했어서 글 남겨요 특가 시입실 시퇴실 첫날에 몰랐는데 자고 일어나니까 배게침대시트 검정색 이 잔뜩 묻어 있어서 당황 했습니다 처음엔 일행 옷 때문인지 알았으나 일행 의 상의하의 가 검정색 이라 일행 으로 인해 오염 됬나 싶었는데 배게배게라인 이불 만 오염 되어있어서 이건 저희 문제가 아닌거 같아 혹시나 하고 영상 찍어놨었습니다 일행 옷 이 문제 였다면 하의부분 제 옷 까지 오염이 되어야 하는데 그러진 않았습니다 결국 원인을 찾던중 침대 위 검정색가죽 처럼 꾸며있는 부분에서 오염 된거같더라고요 휴지에 테스트 해봤는데 바로 묻어서 나왔습니다 광택제 가 덜 말랐나 할 정도로 심각 했습니다 만약 숙소에서 하룻밤 잤을경우 소중한 옷 입고 잤더라면 옷이 오염 됬을꺼 같아요 일행 이 검정 옷 이라서 오염이 됬는지 안됬는지 확인조차 못 해본 상황 입니다 패딩 을 옷걸이 에 걸고 잤는데 퇴실하고 차량에 탑승해서 보니 패딩에 흰색 비듬처럼 부분 뭐가 떨어져있었습니다 옷걸이 걸어두는 곳 이 흰색으로 도배 한거 같은데 어떻게하면 흰색 페인트잔여물 같은게 묻어 나오는지 엘리베이터 방향제 모서리 마다 방향제 가 있는데 개 만 둬도 지독할꺼 같은데 개를 두셔서 엘리베이터 탈때마다 머리 가 아팠어요 또한 화장실 에 담배 재떨이 가 있어서 흡연이 가능 한 방 였던거 같아요 베란다 도 있던데 화장실 휴지걸이 위에 두셔서 좀 그랬어요 인테리어 신경 써서 해주셨으면 좋겠습니다 그외 프론트직원 분 은 친절 하셨고 화장실 도 깨끗 했어요,0
전주 노이 호텔,5,2023-07,y,깔끔하고 좋아요 사장님도 친절하시고 아늑하고 시설도 깨끗해서 좋아요 주변 상권도 괜찮아서 전주에 갈 일이 있으면 숙소로 향낭 정하는 곳이네요 다음에 또 올테니 잘 부탁해요,1
전주 히든호텔,3,2023-07,y,말이 호텔이지 시설은 정말 꾕이예요 객실 내부가 너무 춥고 모기도 있고 인터넷도 안되고 티브이 리모컨도 안돼서 영화도 아예 볼 수도 없었어요 저희는 대실만 이용했는데 숙박하시는 분들은 추운데 어떻게 주무실까 걱정되었네요 침대에 전기장판이 있는데 전기장판을 쓰니 사람 몸에 전기가 흘러서 금방 꺼버렸어요 아무리 대실 손님이라고 하지만 정말 너무 춥고 시설도 별로라서 다시는 이용하고 싶지 않았어요 인터넷도 안되는 모텔은 정말 처음이라 어처구니가 없었네요 요즘 같은 날씨에 저녁에 보일러 미리 켜놓으시면 좋겠어요 아무리 대실 손님일지라도 따뜻하고 편하게 쉬었다 갈 수 있게 해주시는 게 센스 아닐까요,0
전주 호텔레이나구 전주 소풍,0,2025-05,y,전 객실 리모델링 했다고 리뉴얼 오픈 이벤트로 숙소를 잡았는데 뭘 리모델링을 했는지 모르겠네요 화장실은 곰팡이 물때 타일 들뜸에다가 씻고 있는데 천장에서 거미가 내려와 인사까지 하더라고요 침대는 커서 좋았지만 바닥에서 잔기 분리였어요 매트리스가 너무너무 딱딱 바닥 그 자체여서 잠도 안 오고 새벽에 몇 번이나 깼는지 모르겠어요 결국엔 어찌저찌 자고 일어났는데 온몸이 아프더라고요 일부러 욕조 있는 곳으로 잡았는데 방안에 있는 욕조여서 그런가 방안에 습기가 장난 아니었어요 자는 내내 습해서 짜증이 나더라고요 저희 기준이 높은 건지 몇만 원 아끼자고 여기 예약한 게 넘나 후회 아 그리고 시가 체크아웃인데 시분에 전화 와선 퇴실 시간 한참 지났다고 잠도 지대로 못 자고 빨리 퇴실하라고 전화도 오고 다시는 여기는 안 올듯하네요,0
전주 호텔레이나구 전주 소풍,5,2025-05,y,청결하고 호텔 복도가 이뻐요,1
전주 윈져,3,2018-07,y,화장실 문 계속 열려요 에어컨이 너무 안 시원하고 허유 주인님은 너무 착하세요,0
전주 제이즈호텔,3,2024-07,y,정말 대실 값만큼 숙박 가격으로는 싼 가격 치고 스타일러와 넷플릭스 등 큰 티브이 갖춰져있는 것은 좋은데 추운 겨울에 난방이 전혀 안되고 수압도 너무 약해요 좀 더 비싸게라도 주고 이방에서 숙박을 다시는 안 하는 걸로 그리고 옛날 건물을 리모델링한 거라 좀 아쉬운 부분이었지만 싼 마이로 묵다 갑니다 그러나 진짜 너무 추웠어요,0
전주 브라운도트 중화산동점,0,2022-07,y,너무 좁고 그냥 별로였어,0
전주 이둔호텔,3,2025-05,y,연박으로 이용했고 숙소는 깨끗하고 좋았습니다 다만 첫날부터 분명 객실을 청소하지 말아달라고 요청드렸는데 다음날 외출 후 돌아왔는데 화장실이 청소가 돼있었습니다그와중에 화장실 제외하고는 청소가 안돼있었음 프론트에 얘기 하니 청소하시는 분이 실수로 한 것 같다 하셔서 아침에 급하게 나가다보면 옷이나 여러가지 정리를 못해놓고 나가기때문에 청소를 원치 않는다 다시 한번 하지말아달라 얘기를 드렸습니다 근데 다음날 외출 후 돌아왔더니 객실문은 열려있고 청소는 안돼있었지만 이상해서 자세히보니 발매트가 치워져있고 욕실에서 물청소를 한 듯한 누군가 들어왔었던 흔적이 있었습니다이번에도 역시 다른곳은 청소가 안돼있었음 화가나서 프론트에 다시한번 얘기하니 문이 활짝 열려있었느냐 환기를 위해 열어논 것 일거다 라고 하셨는데 환기를 하든 뭘하든 일단 객실문이 열려있었다는 것 자체가 문젠데 이런식으로 얘기하시는 것도 어이가 없었고 대 어르신이 청소를 해서 그런것 같다 라고 하셨는데 사실 이말이 사실인지 청소직원이 들어온건 맞는지도 솔직히 믿음이 안가고 사실이라고 해도 번에 걸쳐 얘기드렸는데도 해결이 안되는 문제면 제대로 교육을 다시 하시든 다른 직원을 쓰시든 문제해결을 하셔야 하는 문제가 아닌가 싶습니다 만약에라도 누가 객실에 들어와서 물건을 훔쳤거나 객실안에 숨어있었거나 했으면 아찔한 상황임에도 청소직원분만 탓 하는건 좀 문제가 있다고 생각합니다 다시는 이지역 오더라도 이 숙소는 이용 할 것 같지 않습니다,0
