name,nickname,text,rating,label
전주 우아동 레드,아는척*****,침대가 많이 불편해요,4,0
전주 우아동 호텔 노이(HOTEL NEUE),마라도테라***,편희 잘 쉬다 갑니딘,5,1
전주 산정동 코자자,땅꼬맹*,이불에서 담배 절은 냄새가 나요 이불덮고 다음날되니 몸에서 담배냄새가 진동을 해요 이불좀 빨아주세요,3,0
전주 금암동 타임,스웩나*******,컴퓨터 사양이 좋진 않습니다 한대는 그래도 괜찮은데 옆에 서브컴퓨터가 사양이 많이 딸리네요,3,0
전주 금암동 스토리 무인텔,찰랑찰*******,왜 사람들이 가는곳만 간다는지 이해가 되는 개편해딘자,5,1
전주 금암동 호텔 마리(터미널점),예뿐물*****,담배 냄새가 덜 난다고 해도 머리에 냄새가,4,0
전주 중화산동 Q,하룽*,진짜 다 좋은데 담배 쩐내 머리 아프게 남여,4,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),마듀*,들어갔는데 너무 습하고 냄새나고 대실 아님 숙박임 그냥 더러워서 5분안에 나갑니다 사진이랑 너무 다름,1,0
전주 덕진동 브라운도트 전주덕진점,픽스미*,하수구 냄새가 많이 올라와요 정말로 어지러울정도입니다 신경즘 써주세요,2,0
전주 금암동 호텔 마리(터미널점),도르륵***,리모컨이 되긴 되는데 잘 안돼요 객실 리모컨 한번쯤 점검해 보시는것도 좋을것같네요,5,0
전주 중화산동 몽블랑,소곤소곤목******,좋아요정말,5,1
전주 우아동 이츠 호텔,야옹프*******,사장님이 객실청소하러 가셔서 안계시더라구요 연락처 적어놓으셔서 연락을 했는데도 안받으시고 다른 손님들도 같이 기다리시고 한 3040분 기다린거 같네요,3,0
전주 우아동 센트,변씨*,주차장이 없음 시설평가수준 중하,3,0
베스트웨스턴플러스 전주호텔,상쾌한********,눈이 많이 와서 주차장 찾는게 어려웠네요 주차장이 협소하네요,4,0
칼튼힐 전주,카잔골목1*,출장하기 좋은장소 입니다,5,1
전주 중화산동 호텔 인트로(HOTEL INTRO),영차영*****,깔끔하고 침구류 너무 좋아요 프론트 직원분도 친절하시고 좋았습니다,5,1
전주 신시가지 오스카,지지*,좋아요 깔끔하구,5,1
전주 진북동 경동,부드러운꽃******,깨끗했고 가성비 좋다고 생각합니다,5,1
전주 고사동 YAJA 전주한옥마을점,욜로2**,이불도 뒤집어져있구 비품도 없는게 많은,4,0
전주 금암동 호텔 K,분홍빛*******,방은 그저 그렇고 방음 잘 안되요 뜨거운 물 안나와요 문의하니깐 올라오셔서 원래 그런거라고 하시고는 방 치우시는 아주머니 퇴근하셨다고 방 못바꿔 주신다 하고 다음날 씻으니 뜨거운물 잘 나오네요 참고 하시고 가세요 앞에 편의점 있는건 좋네요,1,0
전주 덕진동 호텔 히든(HOTEL HIDDEN),김만성*,깔끔하고 좋아요 소모품도 잘 가져다주셔요,5,1
전주 신시가지 씨투,터프한소울****,깨끗하게 잘 정돈된 모텔이네요 잘쉬고 왓습니다,5,1
베스트웨스턴플러스 전주호텔,인도기념품**,전주 숙소 찾다가 아주 착한 가격으로 이용하게 되었는데 또 오게 되면 또 묵을 것 같아요,5,1
라한호텔 전주,보봄*,한옥마을 바로 앞이라 이용하기 좋고 숙소도 청결하니 좋았습니다,4,1
전주 금암동 YAJA 전주터미널점,Aiwiq**,굉장히 불친절함 참고하셈,1,0
베스트웨스턴플러스 전주호텔,베이비********,히타돌아가는소리라고는했는데밤새도록돌아가는소리에계속잠을설쳤네요,2,0
전주 고사동 YAJA 전주한옥마을점,러블리*******,룸은 크고 좋았는데 사용흔적이 별로 였어요 비품에 먼지는 기본이고 위생 상태가 아쉽네요 침구류에도 자세히 보니 머리카락이 발견 됬네요,1,0
전주 금암동 브라운도트 전주터미널점,찌웡*,친절하고 좋아요오오,5,1
전주 독채펜션달빛소리,호치민바람****,처음엔 독채 숙소인줄알고 예약했으나 모텔 4층에 독립적으로 있어서 그런가보다 했는데 할때 직원분인지 누군지 모를 남자분이 3번 왔다갔다 하시더라고요 좀 불편했어요,4,0
전주 금암동 호텔 마리(터미널점),슈가감동이*****,컴퓨터 중 한대가 그래픽 카드 연결이 안되어있어요,4,0
전주 중앙동 감영루 한옥텔,향기쪼*****,잘 쉬다 갑니다 발가락,5,1
전주 산정동 호텔 카누(HOTEL KANU),aas*****,개져아요,5,1
전주 덕진동 MOMENT 708,jsj****,대체적 깨끗한편이었으나 가운을 입으려보니 고춧가루 타액 들이 묻어있어서 불쾌했습니다 사과한마디없어 당황했네요 드라이기나 포트기는 따로 콘센트에 직접 꽂아사용해야합니다 참고하세요,4,0
전주 우아동 호텔 루나,톡레몬***,주차할곳이 없어서 근처 공영주차장에 하고 갔어요 주차만 아니면 좋은뎅 아쉽,4,0
전주 덕진동 MOMENT 708,레이디********,넷플릭스 유튜브도 보고 시설도 좋았어요 근데 방음이 잘 안되고 밖에 차소리가 잘 들려요,4,0
전주 신시가지 오스카,tgk**,일반실인데 컴퓨터 2대 중에 1대 안켜지고 화장실 문 여닫을때 소리가 나고 컴퓨터에서 영화 다운 받아서 티비로 연결해서 보는데 소리 출력이 티비로 안되네요 매트리스도 스프링 다 느껴지규 허리 아파요 시설은 깔끔하고 좋은데 비품이랑 편의성이,4,0
전주 금암동 비스트,아가느*******,지저분한느낌이 있음 카운터 말투도 별로고 요즘 전주에 좋은 텔도 많은데 굳이 여길,1,0
베니키아 전주 한성 호텔,남한산성정***,너무 친절하시고 방도 깨끗하고 좋았습니다,5,1
전주 산정동 첫번째 호텔,단골우***,단골입니다 좋아요,5,1
전주 중화산동 YAJA 중화산점,sky**,주차 자리 없으니 직원분이 연락하더니만 자리 만들어 주셨고요 방은 따끈한 물은 잘 나와서 저는 씻는데 불편함 없었어요,4,1
전주 중화산동 YAJA 중화산점,민굥이*,한옥모양의 트윈룸입니다잘다녀갑니다,5,1
카누 호텔,투덜투*********,좋았어요 주인분도친절하시고,5,1
전주 금암동 호텔 마리(터미널점),아기뚜*,괜찮네요 넷플되서조아요,3,1
라한호텔 전주,Pgh***,조식후 체크아웃할때 계산하는데 인원잘못 체크하셔서 계산시 금액을 더 불 러서 당황했고 주차장나갈때도 주차등록했는데 등록안되었는지 당황스러웠어요 개선바랍니다,5,0
전주 금암동 하운드 전주터미널,떠나자일본***,깔끔하고 좋았습니다 프론트에 계시는 분들은 다들 잘 대해주셔서 감사했습니다 냄새 청결에 예민한데 걱정 없이 너무 잘 지내고 가네요 화장실도 방도 예뻐요 다음에 또 방문할게요,5,1
전주 금암동 칼튼힐호텔,새싹나******,늘오는곳 잘쉬다갑니다,5,1
전주 중화산동 MH HOTEL 중화산점,므야*,담배냄새가 조금 났어요,5,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),걀걀걀*******,항상 이용하는 곳입니다,5,1
전주 덕진동 호텔 스마일(HOTEL SMILE),하얄*,충전기가 아쉬웠네요,3,0
전주 덕진동 MOMENT 708,우리추*********,괨찮았어용,5,1
전주 덕진동 핀앤핏하우스,개미는**,깨끗해요좋음,5,1
전주 우아동 큐브 505 (CUBE 505),두근두*******,다시는 가고싶지 않습니다 화장실 물막혀서 고생하고 샤워기 고장나서 제대로 씻지도 못하고 난방시설도 안되서 춥고 최악에 경험을 했습니다,1,0
전주 금암동 YAJA 전주터미널점,보드라********,편안하고 너무 좋았어요,5,1
전주 고사동 YAJA 전주한옥마을점,노일노*,오전에 자고있는데 갑자기 문이 열려서 놀랬네요 청소하시는분이 착각하셨던것 같아요,4,0
전주 산정동 첫번째 호텔,이쁜이***,시설도 좋고 다 좋은데 청결상태가 다른손님이 쓰던 수건이 왜 욕실에 걸려잇는건지 괜히 찝찝햇네요,3,0
24게스트하우스 전주점,작은초******,방도 깨끗하고 주위에 갈만한데 추천도 잘해주시고 정말 좋았습니다 다음에 또 오겠습니다,5,1
전주 덕진동 호텔 히든(HOTEL HIDDEN),jw0***,전보다 작은 객실을 받아서 좀 그렇긴 했는데,4,0
전주 덕진동 MOMENT 708,소복소복꼬*****,다 좋은데 방음이 아예안됩니다 어차피 술먹고 피곤해서 기절했는데 소리에 예민하신분들은 참고해주세요,5,0
전주 중화산동 호텔 더 케이,겅중겅*******,야간 대실 청소는 가능하고 연박 야간 청소는 외국인이라 청소를 안 한다고 말씀하셨는데 그러면 사전에 미리 말해주셔야죠 별말 없으시고 청소 최대한 해주겠다고 말만 하고 마지막 날이라 청소 안 하신 듯합니다 연박하는 동안에 키 맡기고 비품 받으러 가는 동안에 미리 말해주셨으면 좋았을 텐데요 마지막 날 최대한 해준다고 하시고 결국 청소는 안 되어있네요,1,0
전주 마리 호텔,Dem*****,깔끔하니 정말 괜찮았어요 라텍스베개 최고,5,1
전주 우아동 호텔 투나잇(HOTEL 2NIGHT),차태*,객실에서 담배를 피우고 간 손님이 있네요 욕실에서 담배 꽁초가 나왔습니다 비흡연자로써 매우 불편하네요 정말 매너없는 행동 못하게끔 관리 부탁드립니다,5,0
전주 중화산동 로데오,창창*,가성비로는 좋아요,4,1
전주 덕진동 MOMENT 708,파워짱**,약간 추웠어요,5,0
전주 영하우스,한라산바이***,정말 깨끗하고 예뻐서 가족들과도 친구들과도 혹은 혼자서라도 와서 편히 지내고 싶은 장소였습니다 정말 관리가 잘 되어 있어서 어느 것 하나도 불편한 점이 없었습니다,5,1
전주 덕진동 호텔 스마일(HOTEL SMILE),추억알******,602호 스파 안되던데요,5,0
전주 금암동 후,lim****,잘쉬다가 가용,5,1
전주 신시가지 씨투,김아이*,음샤워실 왜뚫려있,5,0
전주 산정동 호텔 메이드(HOTEL MADE),스웩알아요****,티비가 안나왓눈데 친절하게 고쳐주시고 방 상태도 좋아요 잘쉬다가요,5,1
전주 한옥이야기 스테이,방실방********,깨끗하고 따뜻하고 조용했어요 아침 조식이 맛있었어요,5,1
전주 금암동 호텔 마리(터미널점),고운꼬*****,친절하시고 깔끔하고 좋았어요,5,1
전주 중화산동 스타 호텔(star hotel),글썽글썽고******,사장님이 주차안내도 해주시고 너무 친절하셔서 좋았어요,5,1
전주 우아동 호텔 어반스테이 아중점,내사랑담*,신축이라 너무 깨끗하고 좋아요 사장님도 엄청 친절하십니다 또 방문할께요,5,1
전주 금암동 뷰티 호텔,뜨거운*******,애인과 가려면 비추 합니다 705호 월풀이랑 쓰려고 프리미엄 했는데 월풀안에는 면도기뚜껑이 있고 욕조에 검은 찌꺼기가 엄청 많아서 욕조는 그 이후 쳐다보지도 않았네요 저녁에 조금 늦게 들어갔는데 뜨거운물로 샤워도 못할만큼 온수는 나오지 않았고요미지근한물 샤워기가 욕조용 샤워용 두개 있는데 두개 다 물나오는 곳이 깨져있어서 물 다 튑니다 커피포트는 뚜껑이 분리되어 있고 에어컨 밑 벽지는 곰팡이가 많네요 화장실은 깔끔한데 저녁에 불켰다가 바퀴벌레 보고 놀랐습니다 위생에 큰 거리낌 없으시고 그냥 혼자 잠만 자고 나오실거면 갈만해요 그런데 여자친구랑 가기에는 비추 합니다,1,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),ㅎㅈㄸ*,최고좋음,5,1
전주 산정동 달빛소리,펭수S****,괜찮았어요 다음에는 도보 도전,5,1
전주 신시가지 오스카,dhe****,정말 좋았습니다 옆에 공사장소리가 너무 컸어요,5,0
전주 금암동 칼튼힐호텔,꿈*,좋아용 시설도 좋고 내부도 좋고 다 좋았슴두,5,1
전주 중앙동 한옥호텔 궁,정재민*,사장님 완전 친절하시고 룸 깨끗하고 시설도 지은지 얼마 안된듯 좋음 또 가고싶다 사장님 더욱 번창 하시길,5,1
전주 산정동 제이즈 호텔,쪼매난******,너무노아요,5,1
전주 금암동 호텔 바라한(HOTEL BARAHAN),123****,예쁘고 깔끔해요,5,1
전주관광호텔,고생있***,진안 마이산과 한옥마을 관광차 5인이 3인실특실과 2인트윈 2개를 이용했는데 오래된 호텔이라 살짝 어떨까 싶었는데 가성비 최고 별5개 강추 모든분이 만족 깨끗하고 한옥마을 가까워 좋고 호텔 주변 2차 하기 좋은 젊은 술집 많아서 좋았습니다 가족과 다시 오겠습니다,5,1
전주 우아동 호텔 젠,쏭블링*,수압 최악 아니요그것때문에 그러겠나요 있는 사실을 말했을뿐이고 기분 나쁘다고 고의로 나쁘게 댓글달고 그런사람 아닙니다 직접 물 안틀어보셨나봐요 심각하던데 다른 댓글들 쭉 보니 저희만 그렇게 느낀게 아니던데요 그리고 막날은 알바를 불렀더니 탄산실린더 넣는 뚫어뻥 들고오던데 진작에 그걸로 줬으면 얼마나 좋았을까요 부모님댁에 있는거라 사용법도 아는데 손님이 사용법 모를꺼같으면 이런게 있는데 사용법 아는지요 물어보기라도 했으면 좋았을텐데 2번이나 빌리러갔는데 탄산뚫어뻥 얘기는 안하더라구요 그게 직빵인거 아시는거 같더니만 첫날자고 다음날 구경간다고 나갈때 사장님 마주쳐서 뚫어뻥 얘기할때도 저희가 수압이 약하다고 분명 말도 했었구요 그리고 알바한테도 수압이 약하다고 말은 했습니다만 알바가 그런 말은 안하던가보네요,1,0
전주 별자리한옥스테이펜션,임진각오케*****,전주에 급하게 가게돼서 헐레벌떡 예약했는데 사장님도 친절하시고 좋았어요 잘 묵고 갑니다,5,1
전주 덕진동 MOMENT 708,매력덩**********,엘리베이트도없고드라이기도 없고모텔보다는 게스트하우스 느낌 비추입니다,1,0
전주 우아동 호텔 자우리,푸릇푸*******,바디프렌드 안마의자가 있다고 해서 방문했어요 사진처럼 깔끔하겠지 하고 들어갔는데 음 생각보다 방이 작더라구요 그래도 뭐 잠깐 있을거니 했는데 베개 커버에 화장품 자국이 있더군요 여기에서 좀 안마의자도 목하고 다리밖에 안 주물러줘요 컴퓨터는 스피커가 오류였고 일회용품들은 다 너무 저렴한 제품들이었어요 저는 굳이 재방문 하고 싶지 않은 곳이였습니다,3,0
