text,rating,label
소모품도 잘 가져다주셔요,5,1
위치도 좋고 가격대비 괜찮습니다,4,0
하지만 새벽내내 모기때문에 잠을 설쳤습니다,4,0
8마리 잡았네요,4,0
방충망이 있지만 어딘가 틈이 있었나봅니다,4,0
가을모기가 많을 시기라 모기약이 필요하네요,4,0
조식여부 티비 사용법 와이파이 비밀번호를 알 수 없었고 늦게 체크인을 하여 커뮤니케이션이 힘들었습니다,4,0
온수도 나오지 않아 조금 아쉬운 점이 있었네요,4,0
이러한 사항만 개선된다면 최고의 숙소이지 않을까 합니다,4,0
주차도 쉽구요,4,0
화장실 물 온도 온수로 돌려도 찬물만 나왔습니다,4,0
보일러 기계 작동법 안알려주셔서 몰랐구요,4,0
근처 목욕탕 가서 샤워했습니다,4,0
거실이 어디를 말씀하는지는 모르겠지만 501호 거실에는 모기약 없었습니다,4,0
컴퓨터도 어딜 말씀하는지 모르겠지만 501호엔 컴퓨터가 없고 와이파이와 케이블 기계엔 비밀번호 안내가 없습니다,4,0
문자로 여쭤봐도 모르셨구요,4,0
그부분은 안내를 해주시면 다음 숙박객에게 도움이 될 것 같습니다,4,0
깨끗하게 잘 정돈된 모텔이네요,5,1
잘쉬고 왓습니다,5,1
전주 숙소 찾다가 아주 착한 가격으로 이용하게 되었는데 또 오게 되면 또 묵을 것 같아요,5,1
한옥마을 바로 앞이라 이용하기 좋고 숙소도 청결하니 좋았습니다,4,1
굉장히 불친절함 참고하셈,1,0
히타돌아가는소리라고는했는데밤새도록돌아가는소리에계속잠을설쳤네요,2,0
많이 더러워요직원분은 많이 친절엘베는 없고 바닥에 머리카락 이불에는 뭐가 뭍은건지 모르지만 자고 일어나서 아침에 보고 놀랬네요,3,0
안가고싶음,3,0
일반실에서 기분내려고 리버뷰로 돈 추가해서 업그레이드 시켰는데 리버뷰는 무슨 돈버린 느낌이네요,1,0
쓰레기뷰가 눈에 너무 거슬리고 어찌나 기분나쁘던지 아침 저녁으로 쓰레기 더미 보는데 신경질났습니다,1,0
이정도면 추가요금 받으면 안되실거 같아요,1,0
멀리서 여행왔는데 솔직히 기분 많이 안좋았네요,1,0
그리고 리버뷰라고 보이는 저 곳도 솔직히 풀이 우거져서 숲느낌이 더 가득하던데 객실에서 보이는 뷰를 좀 잘 체크하셔서 추가요금 방을 방인지 아닌지 확인하셔야 될거같아요,1,0
여태 여러군데 여행다녀봤지만 10만원대 이상 돈내고 묵는 숙소에서 이런 뷰는 처음입니다,1,0
룸은 크고 좋았는데 사용흔적이 별로 였어요,1,0
비품에 먼지는 기본이고 위생 상태가 아쉽네요,1,0
침구류에도 자세히 보니 머리카락이 발견 됬네요,1,0
방 온도가 살짝 추웠지만 베드에 전기장판이 있어서 나쁘지 않았네요,3,1
친절하고 좋아요,5,1
처음엔 독채 숙소인줄알고 예약했으나 모텔 4층에 독립적으로 있어서 그런가보다 했는데 할때 직원분인지 누군지 모를 남자분이 3번 왔다갔다 하시더라고요,4,0
좀 불편했어요,4,0
컴퓨터 중 한대가 그래픽 카드 연결이 안되어있어요,4,0
잘 쉬다 갑니다,5,1
대체적 깨끗한편이었으나 가운을 입으려보니 고춧가루 타액 들이 묻어있어서 불쾌했습니다,4,0
사과한마디없어 당황했네요,4,0
드라이기나 포트기는 따로 콘센트에 직접 꽂아사용해야합니다,4,0
참고하세요,4,0
주차할곳이 없어서 근처 공영주차장에 하고 갔어요,4,0
주차만 아니면 좋은뎅 아쉽,4,0
넷플릭스 유튜브도 보고 시설도 좋았어요,4,0
근데 방음이 잘 안되고 밖에 차소리가 잘 들려요,4,0
일반실인데 컴퓨터 2대 중에 1대 안켜지고 화장실 문 여닫을때 소리가 나고 컴퓨터에서 영화 다운 받아서 티비로 연결해서 보는데 소리 출력이 티비로 안되네요,4,0
매트리스도 스프링 다 느껴지규 허리 아파요,4,0
시설은 깔끔하고 좋은데 비품이랑 편의성이,4,0
지저분한느낌이 있음,1,0
카운터 말투도 별로고 요즘 전주에 좋은 텔도 많은데 굳이 여길,1,0
너무 친절하시고 방도 깨끗하고 좋았습니다,5,1
단골입니다,5,1
주차 자리 없으니 직원분이 연락하더니만 자리 만들어 주셨고요 방은 따끈한 물은 잘 나와서 저는 씻는데 불편함 없었어요,4,1
한옥모양의 트윈룸입니다,5,1
잘다녀갑니다,5,1
주인분도친절하시고,5,1
넷플되서조아요,3,1
조식후 체크아웃할때 계산하는데 인원잘못 체크하셔서 계산시 금액을 더 불 러서 당황했고 주차장나갈때도 주차등록했는데 등록안되었는지 당황스러웠어요,5,0
개선바랍니다,5,0
깔끔하고 좋았습니다,5,1
프론트에 계시는 분들은 다들 잘 대해주셔서 감사했습니다,5,1
냄새 청결에 예민한데 걱정 없이 너무 잘 지내고 가네요,5,1
화장실도 방도 예뻐요,5,1
다음에 또 방문할게요,5,1
늘오는곳 잘쉬다갑니다,5,1
그냥 모텔에서 이름만 호텔인듯 방 들어가면 특유의 모텔냄새와 화장실이 넓긴 하지만 어두컴컴하고 방안 세면 수전에서 냄새나고 후기가 괜찮아서 여수 가는 길목에 잠만자는 숙소로 정했는데 진짜 후딱 잠만자고 나왔어요,2,0
침대 딱딱하고 먼지땜시 콧물이 줄줄 방안 가구들 다 낡았구요,2,0
좋은점은 전기장판은 있어서 그나마 덜춥게 잤어요,2,0
욕실들어가는 입구가 높은거 빼곤 침구랑깨끗해서 좋았어요,5,1
담배냄새가 조금 났어요,5,0
항상 이용하는 곳입니다,5,1
충전기가 아쉬웠네요,3,0
그냥 딱 모텔정도였던거같아요,3,0
카운터 남자직원은 사장님이신거 같아요,3,0
너무 신경을 안쓰고 본인 일만 하셔서 물론 관심 없길 바라는 저희는 좋았지만요,3,0
그리고 룸이 뭐 그리 청결한 느낌은 별로 안들었어요,3,0
마지막날 비상구에 쌓아둔 수건 더미 세탁해서 가져온것처럼 보였는데 비상구에 다른 지저분한거랑 같이 있는걸 보니 더 그랬던거 같기도 하네요,3,0
괨찮았어용,5,1
다시는 가고싶지 않습니다,1,0
화장실 물막혀서 고생하고 샤워기 고장나서 제대로 씻지도 못하고 난방시설도 안되서 춥고 최악에 경험을 했습니다,1,0
편안하고 너무 좋았어요,5,1
오전에 자고있는데 갑자기 문이 열려서 놀랬네요,4,0
청소하시는분이 착각하셨던것 같아요,4,0
시설도 좋고 다 좋은데 청결상태가 다른손님이 쓰던 수건이 왜 욕실에 걸려잇는건지 괜히 찝찝햇네요,3,0
너무너무 좋아요,5,1
다만먼지가 좀 있어서 코가 아프긴 했지만 그래도 청결합니다,5,1
계속 좋은 컨디션 유지했으면 좋겠어요,5,1
방도 깨끗하고 주위에 갈만한데 추천도 잘해주시고 정말 좋았습니다,5,1
다음에 또 오겠습니다,5,1
전보다 작은 객실을 받아서 좀 그렇긴 했는데,4,0
다 좋은데 방음이 아예안됩니다,5,0
어차피 술먹고 피곤해서 기절했는데 소리에 예민하신분들은 참고해주세요,5,0
야간 대실 청소는 가능하고 연박 야간 청소는 외국인이라 청소를 안 한다고 말씀하셨는데 그러면 사전에 미리 말해주셔야죠,1,0
별말 없으시고 청소 최대한 해주겠다고 말만 하고 마지막 날이라 청소 안 하신 듯합니다,1,0
연박하는 동안에 키 맡기고 비품 받으러 가는 동안에 미리 말해주셨으면 좋았을 텐데요,1,0
마지막 날 최대한 해준다고 하시고 결국 청소는 안 되어있네요,1,0
깔끔하니 정말 괜찮았어요,5,1
라텍스베개 최고,5,1
객실에서 담배를 피우고 간 손님이 있네요,5,0
욕실에서 담배 꽁초가 나왔습니다,5,0
비흡연자로써 매우 불편하네요,5,0
정말 매너없는 행동 못하게끔 관리 부탁드립니다,5,0
가성비로는 좋아요,4,1
약간 추웠어요,5,0
정말 깨끗하고 예뻐서 가족들과도 친구들과도 혹은 혼자서라도 와서 편히 지내고 싶은 장소였습니다,5,1
정말 관리가 잘 되어 있어서 어느 것 하나도 불편한 점이 없었습니다,5,1
602호 스파 안되던데요,5,0
잘쉬다가 가용,5,1
음샤워실 왜뚫려있,5,0
티비가 안나왓눈,5,1
데 친절하게 고쳐주시고 방 상태도 좋아요,5,1
잘쉬다가요,5,1
깨끗하고 따뜻하고 조용했어요,5,1
아침 조식이 맛있었어요,5,1
친절하시고 깔끔하고 좋았어요,5,1
원래 후기 잘안쓰는데 이용간 기분이 좋지 않아 글남깁니다,1,0
주말이고 바쁜건 알지만 날짜를 잘못 예약하여 날짜변경 가능 한지 여쭤보았고 안된다하여 이용하기로 결심하고 가고 있었습니다,1,0
그런데 대뜸 전화와서 입실 하실거냐는 질문을 하시고 입실을 안한다 했으면 다른분한테라도 파실려는걸로 뿐이 보이지 않았어요,1,0
또 한 호텔 주차장이 만차이면 프론트 직원은 당연히 나와서 안내를 해주어야하는게 맞는건데 기본적인 대처도 되지 않는 직원은 제가 혹시 옆에도 주차장인가 하여 그 좁은 골목길을 차를돌려갓다가 다른 호텔 주차장이여서 다시 돌려서 왔음에도 끝까지 나오지 않았습니다,1,0
그래서 내려서 프론트로 갓더니 호텔밖 공용 주차장에 주차를 하고 오라고 하더라구요,1,0
앉아서 핸드폰만 하는건지 차가 들어오면 시시티비에 보일텐데도 손님이 들어올때까지 앉아 있는게 참 어이가 없었네요,1,0
그래서 참고 공용주차장으로 이동 했더니 주차자리도 없고 다시 전화하니 한자리 있다고 오라하고 대체 월급 받아가며 일하는 그 직원은 대체 업무가 앉아서 손님한테 키만 주면 되는건가요,1,0
그래도 나름 체인점인데 직원 교육이 너무 안되는것같네요,1,0
사장님이 주차안내도 해주시고 너무 친절하셔서 좋았어요,5,1
가성비는 나쁘지 않음,4,0
외관은 깔끔하나 첫방은 침대 머리쪽 시트에 낯선 여자의 머리카락 중요 부위 꼬부랑털이 있어 방을 교체함 옆방으로 교체 후 방은 침대 시트 청결 하지만 속 이불은 더러움,4,0
시트가 깨끗하니 괜찮겠다고 생각하고 넘김,4,0
전기요가 굉장히 따뜻하고 저녁에 난방이 잘되서 좋음,4,0
다만 바닥을 맨발로 걸으면 발에 닿는 이물질이 꽤 있음,4,0
냉장고엔 캔커피2개 생수2개 있음 컴터는 있으나 인터넷 연결이 안되었는지 뭐 되는게 없음,4,0
는 가입되어 있지 않아 개인 아이디 필요함 유튜브는 되서 다행임,4,0
무인텔이라고 하나 카운터에 사람 있음,4,0
어메니티도 안주고 방에도 없어 카운터에 문의하니 챙겨 주심,4,0
그닥 별로,3,0
신축이라 너무 깨끗하고 좋아요,5,1
사장님도 엄청 친절하십니다,5,1
또 방문할께요,5,1
애인과 가려면 비추 합니다,1,0
705호 월풀이랑 쓰려고 프리미엄 했는데 월풀안에는 면도기뚜껑이 있고 욕조에 검은 찌꺼기가 엄청 많아서 욕조는 그 이후 쳐다보지도 않았네요,1,0
저녁에 조금 늦게 들어갔는데 뜨거운물로 샤워도 못할만큼 온수는 나오지 않았고요,1,0
미지근한물 샤워기가 욕조용 샤워용 두개 있는데 두개 다 물나오는 곳이 깨져있어서 물 다,1,0
튑니다 커피포트는 뚜껑이 분리되어 있고 에어컨 밑 벽지는 곰팡이가 많네요,1,0
화장실은 깔끔한데 저녁에 불켰다가 바퀴벌레 보고 놀랐습니다,1,0
위생에 큰 거리낌 없으시고 그냥 혼자 잠만 자고 나오실거면 갈만해요,1,0
그런데 여자친구랑 가기에는 비추 합니다,1,0
괜찮았어요,5,1
다음에는 도보 도전,5,1
정말 좋았습니다,5,0
옆에 공사장소리가 너무 컸어요,5,0
좋아용 시설도 좋고 내부도 좋고 다 좋았슴두,5,1
사장님 완전 친절하시고 룸 깨끗하고 시설도 지은지 얼마 안된듯 좋음 또 가고싶다 사장님 더욱 번창 하시길,5,1
너무노아요,5,1
예쁘고 깔끔해요,5,1
진안 마이산과 한옥마을 관광차 5인이 3인실특실과 2인트윈 2개를 이용했는데 오래된 호텔이라 살짝 어떨까 싶었는데 가성비 최고 별5개 강추 모든분이 만족 깨끗하고 한옥마을 가까워 좋고 호텔 주변 2차 하기 좋은 젊은 술집 많아서 좋았습니다,5,1
가족과 다시 오겠습니다,5,1
수압 최악 아니요,1,0
그것때문에 그러겠나요 있는 사실을 말했을뿐이고 기분 나쁘다고 고의로 나쁘게 댓글달고 그런사람 아닙니다,1,0
직접 물 안틀어보셨나봐요,1,0
심각하던데 다른 댓글들 쭉 보니 저희만 그렇게 느낀게 아니던데요,1,0
그리고 막날은 알바를 불렀더니 탄산실린더 넣는 뚫어뻥 들고오던데 진작에 그걸로 줬으면 얼마나 좋았을까요,1,0
부모님댁에 있는거라 사용법도 아는데 손님이 사용법 모를꺼같으면 이런게 있는데 사용법 아는지요,1,0
물어보기라도 했으면 좋았을텐데 2번이나 빌리러갔는데 탄산뚫어뻥 얘기는 안하더라구요,1,0
그게 직빵인거 아시는거 같더니만 첫날자고 다음날 구경간다고 나갈때 사장님 마주쳐서 뚫어뻥 얘기할때도 저희가 수압이 약하다고 분명 말도 했었구요,1,0
그리고 알바한테도 수압이 약하다고 말은 했습니다만 알바가 그런 말은 안하던가보네요,1,0
전주에 급하게 가게돼서 헐레벌떡 예약했는데 사장님도 친절하시고 좋았어요,5,1
잘 묵고 갑니다,5,1
엘리베이트도없고드라이기도 없고모텔보다는 게스트하우스 느낌 비추입니다,1,0
바디프렌드 안마의자가 있다고 해서 방문했어요,3,0
사진처럼 깔끔하겠지 하고 들어갔는데 음 생각보다 방이 작더라구요,3,0
그래도 뭐 잠깐 있을거니 했는데 베개 커버에 화장품 자국이 있더군요,3,0
여기에서 좀 안마의자도 목하고 다리밖에 안 주물러줘요,3,0
컴퓨터는 스피커가 오류였고 일회용품들은 다 너무 저렴한 제품들이었어요,3,0
저는 굳이 재방문 하고 싶지 않은 곳이였습니다,3,0
깔끔하고 좋아요,5,0
천장형 에어컨이 애매한 위치에 있어서 한여름에는 좀 더워요,5,0
방에 설치된 시스템에어컨이 수년간 청소를 안해서 불결 했습니다,3,0
이번 기회에 분해청소를 꼭 해야 합니다,3,0
그렇지 않으면 재방문할 생각이 없습니다,3,0
깨끗합니다,5,1
기본적으로 나무랄곳이 없다 라는 느낌이네요,5,1
깨끗하고 괜찮았어요,5,1
매번 룸컨디션좋음,5,1
잘쉬다왔어요,5,0
정수기 없어서 아쉬움,5,0
배그는 안되네용,4,0
엘베가 5층까지밖에 없어서 6층 끝방까지 걸어가기 불편함이 있었지만 오히려 떨어진듯한 환경에 큰방해없고 가격대비 룸이 넓고 시설이 좋았습니다,5,1
