name,rating,write_date,source,sentence,label
전주 제이즈호텔,5,2024-07,y,오랜만에 와보는데 그때는 뭔가 공허하고 허전한 느낌이었는데 이번엔 뭔가 시원시원하고 넓은느띰을 많이 받았네요 되게 쾌적하고 안락합니다 비데가 고장 난 게 아쉬웠지만 그거 외에는 흠잡을 데 없이 되게 좋았습니다 컴퓨터도 모니터가 안 켜진 게 좀 흠이었던 거 같아요 있으나 마나 한 거울도 크고 티브이도 적당하고 암막 커튼 같은 것만 있으면 딱 좋을것같내뇨 미세하게 빛이 새어 나오니 그거 외에는 비품이나 다른 것도 굳굳 주인분도 친절하시오 너무 좋았습니다 재이용 의사 퍼입니자,1
전주 제이즈호텔,4,2025-04,y,주차장은 대 정도 가능한 크기지만 도로에도 주차 가능하고 근처에 공영주차장도 있으니 걱정 없습니다 객실은 조금 큰데도 있고 작은데도 있는데 사진은 작은 객실입니다 모던한 분위기며 간접조명이라 약간 어둡습니다 사진처럼 구획별로 나누어져 있어 거슬림 없이 이용할 수 있습니다 비품들은 다 사용 가능했고 간혹 안 되는 것들은 카운터에 이야기하시면 될 겁니다 객실 컨디션도 나쁘지 않고 무엇보다 가격이 적정하고 입실시간도 빠르기 때문에 여행객들에게 괜찮은 선택지 일 것 같네요,0
전주 테라호텔,5,2024-07,y,연월일 연휴에 전주 여행 갔다가 숙소를 알아보던 중 아들이 게임을 좋아해서 랑 넓은 방을 찾던 중에 가격도 착하고 주변에 먹을 곳도 많고 너무 좋았습니다 안내데스크 여성분이 너무 친절하게 응대해 주시고 타지방에서 와서 그런 지 한 시간 더 일찍 입실도 해주시고 감사했습니다 다른 곳은 시간에 만 원씩 받는 곳도 많은데 다른 곳 보다 가격도 높지 않고 강추합니다 다음에 전주 오면 꼭 재방문하겠습니다 번창하세요,1
전주 히든호텔,5,2023-07,y,그냥 싼 아이에 이용하는 것도 아니고 충전기도 잘되지 않아서 충전도 안되고 에어컨 전원도 아예 되질 않아서 더워디질뻔했어요 문 여는 것도 한정적이고 코드는 꼽아 잇는데 에어컨도 안되고 최악인 시절이었네요,0
전주 스마일,5,2018-07,y,항상 만족하는 곳 입실시간 방 크기 가격 다 좋습니다,1
전주 전주한옥마을점,3,2024-07,y,화장실 천장이 뚫려있음,0
전주 큐,4,2019-07,y,전화받으신 분도 매우 친절했고 객실 안내해 주신 분도 굉장히 친절했습니다 객실 내에 비치되어 있는 빗에는 머리카락이 다른 건 청결상태 좋았고요 저렴한 가격에 기분 좋게 이용했습니다 재방문하기 좋을 거 같아요,1
전주 마리 터미널점,4,2025-06,y,가 안돼서 시간가량 소모했어요,0
전주 히든호텔,3,2020-07,y,춥긴 하만 괜찮아 추어,1
전주 큐,4,2024-07,y,전주에 갈 때마다 묵는 큐 모 호텔입니다 가성비 끝판왕이고 직원들도 친절하고 주변에 먹거리도 많아서 애용합니다,1
전주 스마일,5,2023-07,y,스마일 항상 깨끗하고 냄새도 안 나서 자주 와요 화장실 청결함을 많이 보는 편인데 화장실도 깨끗해서 좋았어요 사장님도 친절하셔서 자주 오는 편입니다 피곤할 때마다 자주 와서 잘 쉬다 갑니다,1
전주 호텔사운즈,4,2024-07,y,주변 다른 곳보다 깨끗하고 전자제품들도 새거 같은 곳이라 자주 이용합니다 그런데 이번엔 침대 시트에 라면 국물 같은 얼룩이 그대로 있어서 당황했네요 신경은 잘 안 써서 그냥 이용했습니다,0
전주 화이트호텔,5,2023-07,y,터미널 근처라서 편하게 묵고 가기 너무 좋았고 아침에 조식도 제공해 주셨는데 프렌치토스트랑 라면 중에 고를 수 있어서 좋았어요 내부도 되게 깔끔하고 수압도 좋고 무엇보다 담배 냄새가 안 나서 좋았어요,1
전주 테라호텔,4,2024-07,y,방도 크고 화장실도 크고 좋네요 다만 커서 그런지 방이 좀 추웠어요,0
전주 윈져,5,2023-07,y,매번 잘 이용하고 있습니다,0
전주 하운드호텔 전주아중지구,4,2025-07,y,객실 청결 도는 괜찮았지만 에어컨을 켰더니 내부는 더럽고 필터도 없이 내부에서 바로 찬 공기가 나오네요 테이블이 없어서 뭘 먹기엔 불편합니다 제일 놀랐던 거는 거를 꺼놨는데 제 혼자 켜지질 않나 화살표 키 누르고 있는 것처럼 옆으로 계속 넘어가질 않나 귀신들린 줄 알았습니다 저 혼자 있었으면 꽤 무서웠을 거예요 주차장이 넓은 건 최고입니다,0
전주 히든호텔,5,2023-07,y,좋습니다 친절하세요 시설도 좋아요 좋습니다 친절하세요 시설도 좋아요 좋습니다 친절하세요 시설도 좋아요 좋습니다 친절하세요 시설도 좋아요 좋습니다 친절하세요 시설도 좋아요 좋습니다 친절하세요 시설도 좋아요,1
전주 윈져,5,2018-07,y,터미널이랑 가깝기 북대랑듀 나름 가까워서 편리하고 시설도 좋아요,1
전주 관광호텔,5,2020-07,y,전체적으로 우수한 점수를 드립니다 일단 시내 한가운데에 위치 청결 만족 만족입니다,0
전주 호텔레이나구 전주 소풍,1,2024-07,y,동생 부부가 여행 와서 잡아준 숙소인데 정말 불편했습니다 시 퇴실인데 시 분 시분 연속으로 세 번 인터폰 하고 시 분에는 객실 초인종까지 누르면서 쫓아냅니다 어이없어서 리뷰 남깁니다,0
전주 관광호텔,2,2021-07,y,시선을 돌릴 때마다 천장 벽 옷장에 모기 사체들을 많이 볼 수 있었습니다 화장실 욕조에 번 꽃 향 섹시향 보디워시라고 적혀있어 사용하려 했으나 내용물이 전혀 없어 이용하지 못했습니다 난방이 안되어 프런트에 전호하니 티브이 뒤 금색 단자 전원을 켜야 난방이 된다 하였습니다 나중에 보니 방문에 사용법이 붙어있었으나 문을 계속 열고 있어 발견하디 못했습니다 월말 겨울임에도 살아있는 모기를 마리를 잡았습니다 아침에는 모기 읭읭소리에 잠이 깼습니다 다시는 이 호텔 이용하지 말자고 다짐합니다,0
전주 관광호텔,5,2022-07,y,방은 온돌로 되어 있어서 따끈하게 불 올려서 지내는데 춥지는 않았습니다 근데 침대에 전기장판이 없어서 쪼끔 추웠는데 방안 온도가 커버 돼서 괜찮았는데 물이 좀 미지근해서 씻는데 불편했습니다 풀 뜨거운 물이 미지근,0
전주 제이즈호텔,3,2023-07,y,바닥에 먼지가 정말 많아서 수건을 깔아두고 침대에 올라가기 전 발을 닦고 올라가야 합니다 욕실은 하수구가 물이 안 삐져요 물바다인 줄 이미 씻어버려서 객실 바꿔달란 말도 멋하거 물 빠질 때까지 기다려어요,0
전주 이츠호텔,5,2025-06,y,주차장이 매우 넓고 시설이 엄청 깔끔합니다 냉장고에는 물만 세 개 있는 게 조금 아쉽지만 스타일러에 패딩이랑 겉옷에 속옷 등 바지까지 넣고 쉬다가 나가면서 쾌적하게 입을 수 있어서 너무 좋았습니다 공기청정기도 있어서 숙면했습니다 디즈니랑 넷플릭스도 잘 나오고 티브이도 엄청 커서 영화 보는 맛이 나더라고요 가격도 착하고 시설도 좋고 청결상태가 매우 좋아요 화장실도 물기 하나 없이 깨끗하게 닦여있습니다 일회용품도 너무 싸구려는 아니라서 쓰는데 불편함은 크게 없어요,1
전주 스마일,0,2024-07,y,그냥 더럽고 냄새납니다 방컨디션 최악입니다 담배 냄새 온몸에 다 밸 것 같아서 그냥 나왔습니다 참고하세요,0
전주 노이 호텔,4,2025-06,y,숙소 저렴하고 빠른 입실시간이 장점인 곳입니다도 다양하게 이용할 수 있어서 너무 좋습니다 각 방에 물개 음료 개구비되어 있습니다 로비에 객실당 음료가 더 가져갈 수 있도록 되어있으니 저처럼 물먹는 하마이신 분들은 따로 챙겨가셔도 될 듯합니다 한 가지 아쉬운 건 청소상태입니다 욕실 청소는 하시는 건지 물만 뿌리는 건 아닌지 군데군데 곰팡이가 너무 많습니다 곰팡이 제거 좀 하셔야 할듯합니다 침대커버에도 오물이 그대로 묻어있습니다 위생상태 빼면 정말 완벽할 거 같습니다 디,0
전주 노이 호텔,5,2022-07,y,편하게 잘 쉬었습니다,1
전주 호텔 시그니처,5,2025-05,y,자주 이용해요 사장님 너무 친절하시고 무엇보다 리부 대로 객실이 엄청 깨끗하고 아늑해요 숙소 위치도 좋고 바로 맞은편에 편의점도 있어서 접근성 최고예요 스타일러도 있고 컴퓨터도 있어서 좋습니다 항상 깨끗해서 올 때마다 기분이 젛아요 침대도 꺼지지 않고 푹신 푹신푹신 너무 좋아요 이불도 착 안겨서 포근합니다 정말 강추해 오 리모델링 잘 돼서 깨끗하고 오 커튼도 암막이라 꿀잠 잤습니다 커튼 최고 강추합니다 진짜 후회 안 하실 거에욤 추천,1
전주 마리 덕진공원점,5,2019-07,y,호텔이라는 이름에 적합한 수준의 숙소입니다 여기저기 다녀봤지만 이렇게 좋은 숙소는 많지 않은듯합니다,1
전주 이둔호텔,5,2021-07,y,다시 방문하고 싶은 곳입니다 서비스로 포함된 간단한 조식 서비스도 만족입니다,0
전주 화이트호텔,3,2022-07,y,길가에 있어서 밤새 차 소리 때문에 숙면은 어럽습니다 그리고 너무 추워요 조식은 미리 세팅을 하는 게 아니고 직원 한 분이 빵이나 라면을 끓여 주시기 때문에 사람이 몰리면 한참 기다려야 합니다 저는 분이나 기다렸습니다 이리 오래 기다릴 줄 몰라서 그 바쁜 아침에,0
전주 에이치에비뉴,4,2025-05,y,친구랑 여행 가서 자고 왔습니다 모텔들이 매번 침구를 갈지 않는다는 건 알았지만 양쪽 침대 이불 및 매트 커버 베개에 머리카락들이 있어 조금 찝찝했는데 그거 말고는 깨끗해 보였습니다 침구 머리카락이나 먼지만 조금 더 신경 써주시면 좋을 거 같아요,0
전주 스마일,5,2025-05,y,흡연 여부 물어보시고 금연실로 주셔서 쾌적하게 잘 잤습니다 다른 청결상태도 좋았고요 넓어서 편했네요 욕조만 저한테 조금 작아서 다음엔 큰 욕조 있는 방으로 잡으려고요,1
전주 마리 터미널점,5,2019-07,y,화장실이 반투명 불투명 유리라서 민망하긴 했지만 그래도 잘 쉬었다 갑니다,0
전주 비지트 호텔,4,2025-07,y,호 묵었는데 샤워기 물이 새요 그리고 침대에서 샤워실이 보여서 친밀하지 않은 사람과 방문은 비추 그 외에는 전기장판도 있어서 추위타는 저에게도 좋아욥,0
전주 브라운도트 아중지구점,5,2025-06,y,깨끗하고 친절하고 좋습니다,1
전주 호텔레이나구 전주 소풍,4,2025-05,y,소풍 호텔 전주시 덕진구 산정동 모텔 골목에 위치해있는 숙소입니다 가성비는 좋고 접근성이 뛰어나다는 건 이 숙소의 장점입니다 객실에 슬리퍼와 가운 충전기가 없어 카운트에 얘기해야만 줍니다 지하에 부대시설은 있지만 냉방시설이 되지 않아서 여름에는 이용하기에 불편했고요 객실 상태는 무난하게 가성비가 좋아서 다음번에 또 재방문하도록 하겠습니다 사장님께서는 친절하시고요 인근에 편의점과 식당가 편의시설이 있어서 괜찮은 거 같네요,1
전주 제이즈호텔,5,2025-05,y,점수 기준 점 저 세상 점수 점 아쉬운 점수 점이 아주 만족 호입니다 주차 장점 서비스 친절도 점 객실 청결도 점 욕실 화장실 만족도점 욕실용품 각종 어메니티 만족도점 침대 매트리스 만족도점 침구류 청결도 점 냉장 고점 방음점 냉 난 박점 티브이 크기점 각종 만족도점 컴퓨터 사용 만족도점 실내조명 만족도점 재방문의 사 점,0
전주 관광호텔,0,2025-05,y,최악입니다 천장 물세는 자국 충전기는 부서져 있고 컵도 없어 손에 물 받아 양치 샤워기 고장 샤워기 주름 호스엔 시커먼 때 덕지 리모컨은 건전지 소모로 작동 왔다 갔다 거울은 티브이 뒤에 가려있고 옷걸이는 구부러진 잡동사니 모음 거미줄 등등등 전주관광호텔 상호가 창피하네요 사업주님 제발 다른 업소 한번 가보시고 영업하세요 영업 마인드가 궁금합니다 돈이 정말 아깝습니다,0
전주 관광호텔,0,2025-05,y,전주관광호텔 호에 배정받았는데 여기 올라온 사진과 실제 방의 분위기랑 너무 달랐습니다 음침하고 으스스한 느낌 짐 정리하고 둘러보다 벽지를 보니 핏자국이 선명하게 남아있었습니다 처음에는 모기자국인줄 알았는데 천장을 보니 똑같이 핏자국이 발견 됐습니다 소름 돋아서 방을 둘러보니 문쪽에 가보니 벽과 연결하는 철 사이에도 핏자국이 스며들어 있었습니다 누가봐도 사건현장인방인데 손님을 맞이하면서 사건흔적을 없애지도 않고 기분 더럽고 불쾌하게 한 점 그리고 만 원의 돈을 받은 점 카운터 아줌마한테 말했지만 절대 환불 못해준다고 무슨 핏자국이냐고 모기자국이냐고 말하면서 자기도 손을 벌벌 떠시더라구요 그런 손님인 저는 얼마나 무서웠을지 생각은 해보셨나요 바꿔준다는 개의 방도 너무 지저분했어요 끝까지 환불 못 해준다는 아줌마의 뻔뻔함 제발 자기자식도 똑같은 일 겪으시길 바래요 그리고 여기어때에 밤 시가 넘어서 도움 요청했지만 석보경 상담원님도 전후 사정 들으면서 목소리가 엄청 떨려하시던데 자정 시가 넘어서야 전화를 줘놓고 한다는 소리가 환불 못 해준다 무책임한 여기어때 절대 이용 안 할거고 소비자분쟁원에 신고하겠습니다,0
전주 윈져,5,2022-07,y,사장님도 친절하시고 저렴해서 올만해요 사장님도 친절하시고 저렴해서 올만해요 사장님도 친절하시고 저렴해서 올만해요 사장님도 친절하시고 저렴해서 올만해요 사장님도 친절하시고 저렴해서 올만해요,1
전주 전주한옥마을점,4,2025-06,y,가성비가 좋네요 추천합니다,1
전주 프린스,2,2025-05,y,만 원대 숙소 추후 이용 시 한 번 더 생각해야 할 것들이 있네요,0
전주 에이치에비뉴,5,2024-07,y,아주아주 좋았어요 만족해요,1
전주 스마일,4,2017-07,y,깨끗하고 무난하고 서비스도 괜찮아요,0
전주 호텔아지트 서신롯데점,5,2024-07,y,시설도 좋고 위치도 좋아요 주변에 편의시설도 많고 주차장도 넓네요 지은지 얼마 안 된 것 같아서 아주 쾌적하네요 또 이용할 일 있으면 자주 올 것 같아요 가격 대비 만족스러워요,1
전주 라베 호텔,4,2022-07,y,다 좋았습니다 다만 복도와 객실 간의 방음 객실과 창문 간의 방음이 생각보다 별로네요 그래도 객실 간의 방음은 괜찮았던 거 같으니 굿,0
전주 아늑호텔,5,2024-07,y,전주여행을 하기 위해 알아본 숙소입니다 테마가 있어서 여행 와서 즐기기 좋아요 아이랑 와서 게임도 하고 여러 가지 즐길 수 있어서 좋네요 직원들도 너무나 친절하시고 응대도 잘해주셔서 좋아요 아이도 너무나 좋아합니다 음식도 맛있고 술 한잔하기에 때 좋아요 청소도 깨끗하게 하셔서 청결하고요 아이와 또 이용하고 싶은 곳이에요 전주여행 와서 너무나 만족하는 숙소입니다 욕조 있는 방이라 아이랑 물 받아서 놀기도 하고요 안 좋은 곳을 찾아볼 수 없는 곳입니다 정말 다시 오고 싶은 곳입니다,1
