review_content,rating,label
사장님이 너무 친절하시고 진짜 너무 너무 깨끗해요,5,1
겉으로 봤을 때는 정리가 잘 되어있었고 깔끔한 것 같았습니다 피곤하고 몸이 좀 안좋아서 빠른 입실을 하고 일찍 잠들었는데 자다가보니 몸이 좀 가려워서 일어나서 침구류를 이리저리 실펴봤습니다 침구 및 주변에서 제것이 아닌 머리카락이 여러종류 발견되었고 메트리스 커버도 등과 엉덩이 위칭에 땀자국 같은 얼룩들이 잔뜩있었습니다 입실한지 오래되었고 짐도 많았기에 방은 바꾸지 않았지만 자는내내 덮는이불 깔고 타월을 덮고 잤습니다 그나마 에어컨이 약한 바람에 춥지않게 온도조절 적절히 하고 잤습니다 충전이 잘 안되고 다른 개인충전기로 끄려고 했지만 전기가 약한지 그마저도 안되어 멀리 있는 드라이기 쪽 콘센트를 사용해야 했습니다 침구류의 위생이 정말 별로이고 안타깝습니다,1,0
중화산동오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도좋아요 전기장판잇어서 좋아요 반반 나누어져잇는 고급진거에요 근처 먹거리고 많고 이번에는 배달시켜서 먹엇는데 편하게좋네요 중화산동오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도좋아요 전기장판잇어서 좋아요 반반 나누어져잇는 고급진거에요 근처 먹거리고 많고 이번에는 배달시켜서 먹엇는데 편하게좋네요 다음에또이용할게요 감사합니다 조아여 주차없이 걸어서로 예약하는게 더 싸서 근처에 주차햇어요,5,1
차량으로 방문했는데 주차장이 넓어서 주차하는데 불편함이 없어서 들어갈때부터 기분이 좋았어요 방안에서는 담배냄새나 호텔특유의 냄새같은게 안나고 청결하고 깔끔해요그리고 침대 컨디션이 정말 좋아용 적당히 쿠션이 있어서 잠도 잘 오는데 칭구류도 깔끔하고 깨끗해서 기분이 좋았어요 티브는 넷플디즈니등등 가 다 나오면서 화면도 적당히 커서 좋았어요 욕실도 크고 넓은데 샤워부스 칸막이 있어서 변기랑 세면대는 물이 튀지 안아서 사용할때 불편하지 안고 수압도 쎄서 샤워할때 기분좋게 할수 있어용,5,1
셀프바에 아이스크림이 있다고 해서 기대했는데 없네요 아쉬운게 있다면 방이 너무 어두워요 음식시켜먹을때 후레쉬 키고 먹었어요 화장할때도후레쉬 키구요 방이 어두워서 방이 깨끗 한지 그런지도 잘 모르겠규요그래도 저렴한 가격에 친절하셨어요,3,0
위치가 완전 유흥가라 좀 놀랐는데 문 닫고 들어가니 조용했고 신축답게 룸 자체도 깔끔했어요 다만 이 곳의 아쉬운 점 몇가지를 말씀드리자면 따로 의자나 테이블이 없어 뭔가를 포장해서 먹기는 힘든 구조입니다 방에 드라이기가 따로 없습니다 요청해야 하나 고민했는데 그냥 뒀습니다 충전할 수 있는 케이블이 티비 앞에 있어서 자면서 충전할수가 없습니다 콘센트도 침대옆에는 없어요 모텔이라 어쩔 수 없지만 문 여닫는 소리 말소리가 좀 많이 들립니다 특히 저는 입구 앞 방이라 키오스크 소리까지 들리더라고요 마지막으로 당황스러웠던 점은 화장실 변기가 역류하더라고요 티비 보다가 화장실에서 꾸룩꾸룩 소리가 나길래 봤더니 변기 아래쪽에서 물이 새고 있더라고요 머무는 내내 그랬고 자고 일어나니 바닥에 똥 잔여물도 조금 있었습니다 황당했네요 변기 수리가 필요하실듯 합니다 대충 있다가는 편이라 따로 클레임 걸진 않았지만 아쉬운 점이 많은 숙소였습니다 위치는 괜찮고 룸은 먼지도 없으니 장단점 참고하세요,2,0
위치 상 좋은 곳에 있으며 주변이 조용하여 편히 쉴 수 있습니다 객실이 청결하고 옵션도 어느정도 갖추어져 있으나 다소 좁은 듯 하네요 주차장이 넓어 늦게 가도 부담이 없으며 간단한 조식은 조금 아쉬운듯 하네요,5,1
전체적으로 오래된건 어쩔수 없음 가격은 일단 싼데 디퓨저냄새가 사람 미치게 합니다 객실 입구에 있는걸 아침에 봐서 저녁에 봤다면 문밖에 내놨을텐데 전날 술을 많이도 아니고 조금 마셨는데 아침에 일어나서 화장실 가다가 냄새에 토했네요 하루종일 그 냄새 때문에 밥생각도 안났어요 직원분은 친절함 수건은 바꾸시길너무 얇고 낡아서 곧 구멍날듯,3,0
청소가 안되잇어서 먼지가 장난 아니에여,2,0
좋아요전주올때마다 이용하는데 괜찮아오 다음에 또 이용할게요 술집고리랑도 가깝고 괜찮아요 다음에 또 이욘할게요 객실도 깨끗하고 좋았습니다 추천합니다 이불도 깨끗하고 뭐든 다 좋아영,5,1
일단 너무 춥습니다 전기장판틀어도 공기가추워요 안에 텐트라도 있었음 할정도 컴퓨터 글카는 인데 드라이버를 깔아도 채팅창이 깨져서안보일정도로 화질이 안좋습니다 아마 모니터가 게임용이아니라 티비수준인듯해서그런듯하네여,1,0
홀리데이 인 전주 패키지로 잡았습니다 맥주 작은 거 두 개 편의점 팝콘 하나 있었어요 살짝 아쉬웠어요 그리고 화장실에 물이 안 빠져서 갈 때 마다 엄청 미끄러웠어요 아쉬운 점이 많았지만 그래도 잘 쉬다 갑니다,3,0
정말 만족하는 숙소에요 펜션처럼 창문도 커서 환기도 잘되고 담배냄새 없고 쾌적합니다 침구류도 깨끗하고 숙소 참 좋네요 저렴한 금액에 조식까지 성심껏 챙겨주셔서 감동입니다 덕분에 전주 여행 잘 마무리 하고 너무 너무 잘 쉬다 갑니다,5,1
객지에서 관광왔다가 너무 피곤해서 대실했는데 가격대비 이용시간 가성비갑이네요 그리고 모텔 이미지 사진이랑 똑같은데 느낌적인 분위기가 홍보사진은 다르다고 느낄수있지만 가격이랑 사장님 친절로는 확실히 좋다고 할수있네요 날씨때문인지 몰라도 아쉬운점은 침구가 많이 눅눅하다는 습한느낌이 있어서 쉬는동안 차에서 개인 담요 가져와서 덥고잤다는거랑 바로앞전에 방에사람이 빠진건지 몰라도 환기가 안됫는지 담배냄새가 너무심했어요 환기랑 침구만 신경 조금더 쓰시면 정말 더좋은 숙박업체가 될꺼같네요,3,0
이벤트가엿는지 저렴하게다녀왓어요 직원분들은 친절하신데 방음이 안되서 밤새 잠을못잣네요 창문으로들리는소리도아니고 벽타고들리는소리인듯한데 큰 보안점일듯싶네요,2,0
재방문 너무 깔끔하고 좋아요 숙소에 들어서자마자 느껴졌던 건 정말 깔끔하다는 인상이었어요 침구도 뽀송뽀송하고 조명 분위기도 은은해서 편안하게 쉴 수 있었습니다 화장실과 샤워실도 물때 하나 없이 관리가 잘 되어 있었고 어메니티도 부족함 없이 준비되어 있어서 너무 만족스러웠어요 사진처럼 실제로도 매우 청결하고 불편한 점 없이 하루를 편하게 보낼 수 있었습니다 다음에도 근처에 방문할 일이 있다면 꼭 다시 이용하고 싶은 숙소예요 재방문의사 강력 추천합니다,5,1
음 아주 깔끔하고 좋군요 근데 가격이 좀 비싸요 부산이나 서울 모텔만 가도 가격이 저렴한데 솔직히 전주 모텔값이 좀 많이 비싸요 그래도 뭐 어쩌겠어요 자본주의인데 그냥 내고 묵어야죠 꼬우면 예약하지 안 하면 되죠,5,1
예약시간이 분정도나 지난 후에 입실하려했는데 당장 입실 가능한 방은 없고 청소중인 방은 있으니 기다려달라네요조금은 아쉬웠습니다,3,0
여기 근처에 숙박시설이 많아서 다른곳들고 자주가보고 했는데 여기만큼 좋았던곳은 없던거같아요 여자친구도 되게 깔끔하다고 좋아했구요 사진을 못찍어서 너무 아쉽지만 나중에 또 가서 놀아야겠어요 잘쉬다갑니다,5,1
안녕하세요 항상자주 이용하는데요 이번에는 너무 아쉬움이 있었네요 보통 대실로 이용하다가 숙박하였는데요 청결이 많이 아쉬웠네요 수건을 펼쳤는데 머리카락잇고 바닥에 장갑이 떨어져 있고가성비적으로 나쁘지 않은데청결이 부족햇던거 같네요 주차는 비교적 좁지는 않고요접근성좋고 티비도 크고요근데 가 안돼서 제꺼 이용하려 했는데 그것도 자꾸 안돼서 그냥 미러링으로 봤네요 쫌 불편했어요 그거는 아무튼 그래도 푹쉬다 가요,2,0
잘쉬다가갑니다,5,1
방 컨디션도 넘 좋았구요 제가 조금 일찍 도착했는데 친절하게 안내해주셔서 감동 첫 전주여행에 조용하고 깨끗한 곳에서 쉴수 있어서 넘 좋았어요 그리고 인근에 맛집즐도 있어서 잘 즐기고 왔습니다,5,1
딱히 틀별하진 않았어요 무난함니다,3,0
자주 이용해요 간단히 쉬기 좋습니다 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따 조아따조아따조아따조아따조아따조아따조아따조아따,5,1
호실받았는데 곰팡이벽에 청소안되어있고 침구에 갈색같은거묻어있더라구요 하 숙박결제했는데 도저히청결때문에 시간자다나왔습니다,0,0
여기 깨끗하고 이용학 좋아요,5,1
부실한지 확인더 잘안하는 숙소,0,0
주차 너무 불편하고 화장실에서 샤워하는데 방으로 물 뿌려짐 깜짝놀람 침대 다젖음 충전기도없고,1,0
터미널 갈 때마다 자주 이용하는 곳이에요 숙소 층 외관과 입구도 깔끔하고 예쁘게 잘 만든 것 같아요 숙소 내부 조명도 다양해서 편의에 따라 무드등이나 간접등만 켜둘 수도 있어서 좋았습니다,5,1
내부도 상당히 청결하고 쾌적해서 좋습니당 그리고 특히 침대에 온수매트가 있어서 너무 좋았습니다,5,1
오랜만에 방문했는대 번쿠폰찍었다고 만원짜리 기프티콘도 주고 좋네요 포인트적립도있는대 기프티콘 쿠폰이 더좋은거 같아요,5,1
스파도깨끗하고 다좋았습니다 와이프가 거품목욕참 좋아하더군요 잘쉬다갔습니다,5,1
자주 이용하는데 너무좋아요 사장니므정말 친절하시고 주차공간도 넓어서 주차하기도 편해요 일층에 추가로 생수 더 있어서 필요하며누더마실수 있어요 컴푸터도 있어서 게임도 할 수 있습니다 화장실도 암창 넓고 깨끗하고 냄새 하나도 안나요 물론 방도 냄새 하나도 안납니다 향기나요 증허산동이라 위치도 좋고 어딜가든 접근성 좋아요 책상도 있어서 음식 먹기도 편합다 신발 놓고 방문이 하나더 있어서 복도 소음도 막아줘요 물론 층간소음도 없고 너무 좋앙 강추합니다,5,1
넓고 깨끗하지만 칫솔 치약 빗이 없어요 그나마 드라이기 샴푸컨디셔너바디워시핸드워시는 있어서 다행이지만 호텔 특이사항 꼼꼼히 안읽어서 체크인하면서 칫솔치약 세트 천원 주고 샀습니다,5,1
주변 숙박시설들을 여러 곳 비교해본 결과 이곳은 정말 가성비 측면에서 압도적으로 뛰어납니다 단순히 가격만 저렴한 것이 아니라 가격 대비 제공되는 시설이나 서비스의 품질이 굉장히 우수해서 매우 만족스럽습니다 숙소 내부는 깔끔하게 관리되어 있었고 청결 상태도 흠잡을 데 없이 완벽했습니다 침구류도 청결하고 포근해서 편안하게 쉴 수 있었고 욕실 또한 청결하게 관리되어 있어 사용하면서 전혀 불편함이 없었습니다 기본적인 편의시설은 물론 세세한 부분까지 신경을 많이 쓴 느낌을 받을 수 있었는데요 예를 들어 어메니티 하나하나도 저렴한 숙소에서는 보기 힘든 퀄리티였고 조명이나 가구 배치 인테리어까지 전반적으로 아늑하고 세련된 분위기를 자아내서 휴식하기에 안성맞춤이었습니다 또한 조용한 위치에 자리하고 있어 주변 소음 없이 푹 쉴 수 있었고 접근성도 좋아서 대중교통이나 차량을 이용한 이동 모두 편리했습니다 무엇보다 인상적이었던 점은 직원분들의 친절함이었습니다 체크인부터 체크아웃까지 모든 과정에서 응대가 친절하고 정중했으며 고객의 불편함이 없도록 세심하게 배려해 주시는 모습이 정말 인상 깊었습니다 요청사항에 대한 반응도 빠르고 적극적이어서 머무는 동안 불편함 없이 지낼 수 있었고 이러한 서비스 마인드 덕분에 다음에 또 방문하고 싶다는 생각이 자연스럽게 들었습니다 주변 다른 숙소들과 비교해보면 가격은 비슷하거나 오히려 저렴한 편인데 시설이나 서비스 면에서는 훨씬 더 만족스러운 경험을 제공받을 수 있었기에 가성비 면에서 최고의 선택이라 자부할 수 있습니다 실제로 여러 조건들을 종합적으로 따져봤을 때 이만한 곳이 없다는 생각이 들 정도로 전반적인 만족도가 높았고 다음에 이 지역에 또 올 일이 생긴다면 고민할 필요 없이 무조건 이곳으로 예약할 것 같습니다 처음 방문한 숙소였지만 마치 오래 전부터 알고 있었던 단골 숙소처럼 편안하고 정감 있게 느껴졌습니다 결론적으로 말하자면 이 숙소는 가격 시설 위치 서비스 등 모든 면에서 매우 우수한 숙박시설이라고 생각합니다 짧은 여행이었지만 이곳 덕분에 더욱 기억에 남는 시간이 되었고 좋은 기억으로 오래 남을 것 같습니다 주변에 숙소를 찾는 지인이 있다면 자신 있게 추천할 수 있을 정도로 만족스러운 경험이었습니다,5,1
