id,name,nickname,review_content,rating,write_date,source,교정된 내용,맞춤법 오류수
y_8_128,전주 브라운도트 덕진점,산뜻한곤룡포,숙소 개조음 웡랴도 자주 감 대실 하랴다가 걍 숙박함 북대랑 거꺼워서 좋고 술 먹고 들어오시기 딱임 앞으로도 종종 애용 애용 하겜슴 숙소 개조음 웡랴도 자주 감 대실 하랴다가 걍 숙박함 북대랑 거꺼워서 좋고 술 먹고 들어오시기 딱임 앞으로도 종종 애용 애용 하겜슴 전주 던북댜 놀러오면 무조건 여기 추천 위치 갑 터미널도 가까움 개 굿입니다 구웃 아 근데 생긴지 좀 되서낤은 낡은 느낌은 확실히 있긴 함 참고 바람 근데 대충자긴 굿 굿,4,2024-07,y,숙소 개모음 웡랴도 자주 감 대실 하랴다가 그냥 숙박함 북대랑 거꺼워서 좋고 술 먹고 들어오시기 딱임 앞으로도 종종 애용 애용 하겜슴 숙소 개모음 웡랴도 자주 감 대실 하랴다가 그냥 숙박함 북대랑 거꺼워서 좋고 술 먹고 들어오시기 딱임 앞으로도 종종 애용 애용 하겜슴 전주 던북댜 놀러 오면 무조건 여기 추천 위치 갑 터미널도 가까움 개 굿입니다 굿 아 근데 생긴지 좀 되서낤은 낡은 느낌은 확실히 있긴 함 참고 바람 근데 대충 자긴 굿 굿,17
y_8_129,전주 브라운도트 덕진점,돼낑이,전북대랑 가까워서 저녁에 근처 밥 먹으러 가기가 좋고 인근 숙소들과 비교했을 때 확실히 깔끔하고 좋습니다 인테리어도 예쁘고 시설도 새것처럼 좋았어요 다만 가장 아쉬웠던 건 일부 리뷰에서 얘기가 있던 것처럼 알 수 없는 냄새가 납니다 플라타너스 나무 냄새 아시나요 약간 지린 그 냄새가 나요 누우면 침대 머리맡에서 계속 나서 신경쓰이긴 했어요 그것 제외하면 만족합니다,5,2021-07,y,전북대랑 가까워서 저녁에 근처 밥 먹으러 가기가 좋고 인근 숙소들과 비교했을 때 확실히 깔끔하고 좋습니다 인테리어도 예쁘고 시설도 새것처럼 좋았어요 다만 가장 아쉬웠던 건 일부 리뷰에서 얘기가 있던 것처럼 알 수 없는 냄새가 납니다 플라타너스 나무 냄새 아시나요 약간 지린 그 냄새가 나요 누우면 침대 머리맡에서 계속 나서 신경 쓰이긴 했어요 그것 제외하면 만족합니다,1
y_8_130,전주 브라운도트 덕진점,민아민쓰,다른곳 숙소는 몇번이요해본결과 브라운도트는 실망한적이 없어서 여기로 가봤는데 역쉬 객실상태는 깔끔하니 좋았어요 하지마 입구들어가는곳골못이 좁아서 불편은하더라구요 공사도하고그날따라 아그리고 하나단점이있다면 다른곳은 전부비데인데 여기는 일반객실은 비데가아니더라구,5,2024-07,y,다른 곳 숙소는 몇 번이요 해본 결과 브라운 도트는 실망한 적이 없어서 여기로 가봤는데 역시 객실 상태는 깔끔하니 좋았어요 하지 마 입구 들어가는 곳 골목이 좁아서 불편은 하더라고요 공사도 하고 그날따라 아 그리고 하나 단점이 있다면 다른 곳은 전부 비데인데 여기는 일반 객실은 비데가 아니더라고,16
y_8_131,전주 브라운도트 덕진점,다큰나이트,전주여행 숙소로 잡았는데 아주 만족합니다 근처에 덕진공원이 있어서 아침에 뛰고 오기도 좋아요 스타일러가 있어서 옷도 깔끔하게 정리했습니다 한옥마을은 버스로 분 거리라 그냥 버스를 탔고 돌아올때는 택시타니 원 정도 나왔습니다 기분 좋게 잘 이용했어요,4,2023-07,y,전주여행 숙소로 잡았는데 아주 만족합니다 근처에 덕진공원이 있어서 아침에 뛰고 오기도 좋아요 스타일러가 있어서 옷도 깔끔하게 정리했습니다 한옥마을은 버스로 분 거리라 그냥 버스를 탔고 돌아올 때는 택시 타니 원 정도 나왔습니다 기분 좋게 잘 이용했어요,2
y_8_132,전주 브라운도트 덕진점,앙큼한생선전,전주 출장 올때마다 들려서 숙박합니다 프리미엄 객실 넓고 비품들도 많아서 좋아요 욕실도 크고 층엔 커피머신도 있어서 아침에 커피한잔 마시기 좋아요 근데도로소음때문에 문을 닫아도 씨끄러워요,4,2022-07,y,전주 출장 올 때마다 들려서 숙박합니다 프리미엄 객실 넓고 비품들도 많아서 좋아요 욕실도 크고 층엔 커피 머신도 있어서 아침에 커피 한 잔 마시기 좋아요 근데 도로 소음 때문에 문을 닫아도 시끄러워요,5
y_8_133,전주 브라운도트 덕진점,땡그란사령장,갈 때마다 깨끗해서 자주 이용하는데 이번에는 침대 시트에 약간 모래 같은 느낌의 먼지들 때문에 까끌까끌하더라구요 좀 아쉬웠습니다 그래도 항상 깔끔해서 만족합니다,5,2023-07,y,갈 때마다 깨끗해서 자주 이용하는데 이번에는 침대 시트에 약간 모래 같은 느낌의 먼지들 때문에 까끌까끌하더라고요 좀 아쉬웠습니다 그래도 항상 깔끔해서 만족합니다,1
y_8_134,전주 브라운도트 덕진점,흐린계정,랜덤객실 인이었는데 트윈룸 주셔서 엄청 널널히 쓸 수 있어서 아주 좋았습니다 스타일러도 있어서 옷도 뽀송하게 할 수 있어서 기분도 좋았고 주차장 자리도 많아서 아주 좋았습니다 무엇보다 시에 입실했는데도 친절히 맞아주셔서 아주 좋았습니다,5,2023-07,y,랜덤 객실 인이었는데 트윈룸 주셔서 엄청 널널이 쓸 수 있어서 아주 좋았습니다 스타일러도 있어서 옷도 뽀송하게 할 수 있어서 기분도 좋았고 주차장 자리도 많아서 아주 좋았습니다 무엇보다 시에 입실했는데도 친절히 맞아주셔서 아주 좋았습니다,2
y_8_135,전주 브라운도트 덕진점,10558967,주차공간 많고 카운터에 계신 사장님 너무 친절해요 방금 화장실 청소한것 같아 화장실에 물기가 많아 미끄러웠지만 그것 빼곤 룸 컨디션도 너무 좋고 깨끗해요 전주로 여행 오신다면 정말 강추,5,2021-07,y,주차공간 많고 카운터에 계신 사장님 너무 친절해요 방금 화장실 청소한 것 같아 화장실에 물기가 많아 미끄러웠지만 그것 빼곤 룸 컨디션도 너무 좋고 깨끗해요 전주로 여행 오신다면 정말 강추,1
y_8_136,전주 브라운도트 덕진점,밝고예술적인육개장,아주아주 맘에들어요 좋아요 다음에 또오랴고요 프롬트 계신분이 바꼈는지 되게 친절하셔서 기분이 좋았어요 깨끗하고 냄새도안나고 맘에들어요 넓고 주변에 식당도 많고 편의점도 주변이고덕진공원도좋아여,5,2022-07,y,아주아주 맘에 들어요 좋아요 다음에 또 오랴고요 프롬트 계신 분이 바뀌었는지 되게 친절하셔서 기분이 좋았어요 깨끗하고 냄새도 안 나고 맘에 들어요 넓고 주변에 식당도 많고 편의점도 주변이고 덕진공원도 좋아요,8
y_8_137,전주 브라운도트 덕진점,y*****,좋았어여 방이 윗공기가 너무 추워서 잘때 불편하고 복도인지 방인지 방음이 하나도 안되요 새벽내내 시끄러웠어요 그래도 구조도 좋고 방도 크고 일단 화장실이 엄청 커서 편하게 쉬다왔어오,5,2023-07,y,좋았어요 방이 위 공기가 너무 추워서 잘 때 불편하고 복도인지 방인지 방음이 하나도 안돼요 새벽 내내 시끄러웠어요 그래도 구조도 좋고 방도 크고 일단 화장실이 엄청 커서 편하게 쉬다 왔어온,6
y_8_138,전주 브라운도트 덕진점,깔끔하고푸른한,객실도 깨끗하고 화장실도 깔끔하고 외부 내부 전부 깔끔한거같아요 가격대비 제일 좋은곳 같네요 방도 하나 업그레이드 시켜주신거 같은데 넓어서 편하게 잘 쓰다 가는거 같아요 또 이용할게요,5,2024-07,y,객실도 깨끗하고 화장실도 깔끔하고 외부 내부 전부 깔끔한 거 같아요 가격 대비 제일 좋은 곳 같네요 방도 하나 업그레이드해 주신 거 같은데 넓어서 편하게 잘 쓰다 가는 거 같아요 또 이용할게요,5
y_8_139,전주 브라운도트 덕진점,목살77,항상 잘 이용해 왔지만 에어컨 필터에 먼지가 많이 껴있는거 같아서 필터청소만 되어있으면 더욱 좋을 것 같습니다,4,2022-07,y,항상 잘 이용해 왔지만 에어컨 필터에 먼지가 많이 껴있는 거 같아서 필터 청소만 되어있으면 더욱 좋을 것 같습니다,2
y_8_140,전주 브라운도트 덕진점,가득가득한우주보안관,전북대와 덕진공원 사이에 있구요 비교적 관리가 잘 되고 내부 인테리어랑 침대 가구도 잘 매치되는 편입니다 머무르는 동안 편하게 쉬었다 갔구요 감사했습니다 방 교체 요청했는데 흔쾌히 해주셨구요,5,2023-07,y,전북대와 덕진공원 사이에 있고요 비교적 관리가 잘 되고 내부 인테리어랑 침대 가구도 잘 매치되는 편입니다 머무르는 동안 편하게 쉬었다 갔고요 감사했습니다 방 교체 요청했는데 흔쾌히 해주셨고요,3
y_8_141,전주 브라운도트 덕진점,thisisiseungmi,스탠다드로 예약했는데 커플룸으로 업그레이드 해주셨습니다 방이 정말 깔끔했고 너무 좋았습니다,5,2024-07,y,스탠더드로 예약했는데 커플룸으로 업그레이드해 주셨습니다 방이 정말 깔끔했고 너무 좋았습니다,2
y_8_142,전주 브라운도트 덕진점,괴까다로운기저귀,청결하고 깔끔하고 깔끔해요 넷플릭스도 되고 티빙도 되고 티비도 크고 넓고 침구도 깨끗하고 화장실도 깨끗하고 밝고 좋습니다 전북대 주변에선 젤로 괜찮은거 같아여 아마도 청결한점이 젤 굿 입니다,5,2023-07,y,청결하고 깔끔하고 깔끔해요 넷플릭스도 되고 티빙도 되고 티브이도 크고 넓고 침구도 깨끗하고 화장실도 깨끗하고 밝고 좋습니다 전북대 주변에선 젤로 괜찮은 거 같아요 아마도 청결한 점이 젤 굿입니다,5
y_8_143,전주 브라운도트 덕진점,스*****,브라운도트 첫방문입니다 가봐야지 가봐야지 했는데 드디어 와보네요 카드키 주시는데 이쁘게 작은 카드형 봉투에 넣어주셔서 괜히 더 대접받는 거 같구 좋더라구요 그리고 객실 들어서는데 깔끔 그자체였어요 인테리어 체고임당 조명도 이것저것 조작해봤는데 참 좋았어요 그리고 화장실에 문제가 생겨서 문의했는데 바로 올라와서 해결해주셨답니다 빠르게 뚝딱 해결해주셔서 감사합니다 너무 좋아서 다음에도 이용하고 싶어요 번창하세여,5,2022-07,y,브라운 도트 첫 방문입니다 가봐야지 가봐야지 했는데 드디어 와보네요 카드 키 주시는데 이쁘게 작은 카드형 봉투에 넣어주셔서 괜히 더 대접받는 거 같고 좋더라고요 그리고 객실 들어서는데 깔끔 그 자체였어요 인테리어 체고입니다 조명도 이것저것 조작해 봤는데 참 좋았어요 그리고 화장실에 문제가 생겨서 문의했는데 바로 올라와서 해결해 주셨답니다 빠르게 뚝딱 해결해 주셔서 감사합니다 너무 좋아서 다음에도 이용하고 싶어요 번창하세요,11
y_8_144,전주 브라운도트 덕진점,파닥이는병어,프리미엄 방이 두가지 타입으로 나뉘어 있는걸 모르고 원하던 방이 아닌 곳으로 배정 받았음요 대신 전북대랑 가까워서 음식 시켜먹기가 편리했습니다 아 휴대폰 충전기는 신분증 맡겨야 대여 가능해요,5,2022-07,y,프리미엄 방이 두 가지 타입으로 나뉘어 있는 걸 모르고 원하던 방이 아닌 곳으로 배정받았음요 대신 전북대랑 가까워서 음식 시켜 먹기가 편리했습니다 아 휴대폰 충전기는 신분증 맡겨야 대여 가능해요,4
y_8_145,전주 브라운도트 덕진점,11173685,항성 갈때마다 직원분들이 너무 친절하시고 객실도 들어가 보면 엄청 깨끗해요 갈때마다 기분이 좋아지는곳 건물 외부도 세련되있고 내부도 깔끔해서 자주 이용하고싶 어 요항상 좋은 서비스 감사합니다,5,2024-07,y,항성 갈 때마다 직원분들이 너무 친절하시고 객실도 들어가 보면 엄청 깨끗해요 갈 때마다 기분이 좋아지는 곳 건물 외부도 세련돼있고 내부도 깔끔해서 자주 이용하고 싶 어 요항상 좋은 서비스 감사합니다,5
y_8_146,전주 브라운도트 덕진점,조*****,출장 때문에 저녁 늦은 시간에 들어왔는데 전체적으로 깔끔하고 좋네요 가격도 훌륭합니다,5,2024-07,y,출장 때문에 저녁 늦은 시간에 들어왔는데 전체적으로 깔끔하고 좋네요 가격도 훌륭합니다,0
y_8_147,전주 브라운도트 덕진점,동네망신,편히 잘쉬다가 갑니다 친절하고 깨끗해서 모두 좋았습니다 방도 깨끗하고 청소도 잘되있어서 좋았습니다 다음에 오게되면 꼭 다시방문 해도 좋을것같네요 주차시설도 좋아서 주차하기 좋았습니다,5,2022-07,y,편히 잘 쉬다가 갑니다 친절하고 깨끗해서 모두 좋았습니다 방도 깨끗하고 청소도 잘 돼있어서 좋았습니다 다음에 오게 되면 꼭 다시 방문해도 좋을 것 같네요 주차시설도 좋아서 주차하기 좋았습니다,5
y_8_148,전주 브라운도트 덕진점,변강추,처음 숙박업소를 이용하는데 이것 저것 걱정하면서 알아봤습니다 하지만 주변 지인들의 추천을 들어보니 역시 브라운도트가 가장 깔끔하고 좋았다네요 그렇게 주변 지인들을 믿고 긴장하며 브라운도트를 들어갔습니다 앞에서 체크인 하구 방에 들어가니 분위기도 좋고 청결했습니다 또 샤워 시설도 깔끔하고 넷플릭스 유튜브 디즈니등 여러 스트리밍 서비스가 되어 있더라구요 다음에 재 방문 의사 꼭 있습니다,5,2023-07,y,처음 숙박업소를 이용하는데 이것저것 걱정하면서 알아봤습니다 하지만 주변 지인들의 추천을 들어보니 역시 브라운 도트가 가장 깔끔하고 좋았다네요 그렇게 주변 지인들을 믿고 긴장하며 브라운 도트를 들어갔습니다 앞에서 체크인 하구 방에 들어가니 분위기도 좋고 청결했습니다 또 샤워 시설도 깔끔하고 넷플릭스 유튜브 디즈니 등 여러 스트리밍 서비스가 되어 있더라고요 다음에 재 방문 의사 꼭 있습니다,5
